world,n_train,cohort_seed,subset_seed,model_seed,model,mae,trainable_parameters
misspecified,5,103,203,303,representation_linear,1.4857958993694178,20
misspecified,5,103,203,303,representation_mlp,2.05209985387352,673
misspecified,5,104,204,304,engineered_linear,1.2947523041685487,17
misspecified,5,104,204,304,flow_jump,2.040388822555542,6967
misspecified,5,104,204,304,flow_jump_observation,2.040395021438598,7642
misspecified,5,104,204,304,gradient_boosting,0.7492164881469725,0
misspecified,5,104,204,304,gru_from_scratch,1.6289554834365845,4455
misspecified,5,104,204,304,representation_linear,1.6168068518300438,20
misspecified,5,104,204,304,representation_mlp,3.6834094932202888,673
misspecified,5,105,205,305,engineered_linear,1.521666725107797,17
misspecified,5,105,205,305,flow_jump,1.715030312538147,6967
misspecified,5,105,205,305,flow_jump_observation,1.714439868927002,7642
misspecified,5,105,205,305,gradient_boosting,0.9621116364738032,0
misspecified,5,105,205,305,gru_from_scratch,1.7113497257232666,4455
misspecified,5,105,205,305,representation_linear,1.6091877605900071,20
misspecified,5,105,205,305,representation_mlp,3.0720772306476363,673
misspecified,10,101,201,301,engineered_linear,1.377964597433447,17
misspecified,10,101,201,301,flow_jump,1.9850255250930784,6967
misspecified,10,101,201,301,flow_jump_observation,1.9850376844406128,7642
misspecified,10,101,201,301,gradient_boosting,1.032267093977567,0
misspecified,10,101,201,301,gru_from_scratch,1.9787540435791016,4455
misspecified,10,101,201,301,representation_linear,2.033206025440509,20
misspecified,10,101,201,301,representation_mlp,5.027036106418853,673
misspecified,10,102,202,302,engineered_linear,1.2319220021501138,17
misspecified,10,102,202,302,flow_jump,1.8272113800048828,6967
misspecified,10,102,202,302,flow_jump_observation,1.827064156532288,7642
misspecified,10,102,202,302,gradient_boosting,0.7883900824947594,0
misspecified,10,102,202,302,gru_from_scratch,1.5742131471633911,4455
misspecified,10,102,202,302,representation_linear,1.4823534312700126,20
misspecified,10,102,202,302,representation_mlp,2.0061038475646957,673
misspecified,10,103,203,303,engineered_linear,1.2116103122536812,17
misspecified,10,103,203,303,flow_jump,1.9419660568237305,6967
misspecified,10,103,203,303,flow_jump_observation,1.942336916923523,7642
misspecified,10,103,203,303,gradient_boosting,0.7601116833671672,0
misspecified,10,103,203,303,gru_from_scratch,1.3364825248718262,4455
misspecified,10,103,203,303,representation_linear,1.364809418566736,20
misspecified,10,103,203,303,representation_mlp,3.1544638094952555,673
misspecified,10,104,204,304,engineered_linear,1.2412917344451682,17
misspecified,10,104,204,304,flow_jump,1.7318998575210571,6967
misspecified,10,104,204,304,flow_jump_observation,1.7316477298736572,7642
misspecified,10,104,204,304,gradient_boosting,0.9444402197820952,0
misspecified,10,104,204,304,gru_from_scratch,1.434821844100952,4455
misspecified,10,104,204,304,representation_linear,1.578573577844515,20
misspecified,10,104,204,304,representation_mlp,2.0840688751847254,673
misspecified,10,105,205,305,engineered_linear,1.265985472785407,17
misspecified,10,105,205,305,flow_jump,1.8487334251403809,6967
misspecified,10,105,205,305,flow_jump_observation,1.8484662771224976,7642
misspecified,10,105,205,305,gradient_boosting,0.7473536413275398,0
misspecified,10,105,205,305,gru_from_scratch,1.9955406188964844,4455
misspecified,10,105,205,305,representation_linear,1.4261000248100362,20
misspecified,10,105,205,305,representation_mlp,1.6297698620825356,673
misspecified,20,101,201,301,engineered_linear,1.2618884370729608,17
misspecified,20,101,201,301,flow_jump,1.169053077697754,6967
misspecified,20,101,201,301,flow_jump_observation,1.188030242919922,7642
misspecified,20,101,201,301,gradient_boosting,0.6310329554130015,0
misspecified,20,101,201,301,gru_from_scratch,2.004335403442383,4455
misspecified,20,101,201,301,representation_linear,1.4627754635582575,20
misspecified,20,101,201,301,representation_mlp,1.5843334093792,673
misspecified,20,102,202,302,engineered_linear,1.3317660146420809,17
misspecified,20,102,202,302,flow_jump,2.0020952224731445,6967
misspecified,20,102,202,302,flow_jump_observation,1.9036221504211424,7642
misspecified,20,102,202,302,gradient_boosting,0.4503284273756594,0
misspecified,20,102,202,302,gru_from_scratch,1.548796772956848,4455
misspecified,20,102,202,302,representation_linear,1.5149118386594982,20
misspecified,20,102,202,302,representation_mlp,2.2640437161506624,673
misspecified,20,103,203,303,engineered_linear,1.3986768109912542,17
misspecified,20,103,203,303,flow_jump,1.853951930999756,6967
misspecified,20,103,203,303,flow_jump_observation,1.8518846035003664,7642
misspecified,20,103,203,303,gradient_boosting,0.4110490264595454,0
misspecified,20,103,203,303,gru_from_scratch,1.517324924468994,4455
misspecified,20,103,203,303,representation_linear,1.6239867460568185,20
misspecified,20,103,203,303,representation_mlp,2.186726118860385,673
misspecified,20,104,204,304,engineered_linear,1.2752500027870166,17
misspecified,20,104,204,304,flow_jump,1.6055229902267456,6967
misspecified,20,104,204,304,flow_jump_observation,1.6043157577514648,7642
misspecified,20,104,204,304,gradient_boosting,0.4887162680045977,0
misspecified,20,104,204,304,gru_from_scratch,1.830463409423828,4455
misspecified,20,104,204,304,representation_linear,1.4083136475940174,20
misspecified,20,104,204,304,representation_mlp,1.6704373227330307,673
misspecified,20,105,205,305,engineered_linear,1.234143681707561,17
misspecified,20,105,205,305,flow_jump,1.3810632228851318,6967
misspecified,20,105,205,305,flow_jump_observation,1.377098798751831,7642
misspecified,20,105,205,305,gradient_boosting,0.5939243673524635,0
misspecified,20,105,205,305,gru_from_scratch,1.1872289180755615,4455
misspecified,20,105,205,305,representation_linear,1.3928351830269987,20
misspecified,20,105,205,305,representation_mlp,1.5429692211857238,673
misspecified,40,101,201,301,engineered_linear,1.3773933068112791,17
misspecified,40,101,201,301,flow_jump,1.6145573854446411,6967
misspecified,40,101,201,301,flow_jump_observation,1.611472725868225,7642
misspecified,40,101,201,301,gradient_boosting,0.4393762598088493,0
misspecified,40,101,201,301,gru_from_scratch,1.725574612617493,4455
misspecified,40,101,201,301,representation_linear,1.6199835205868156,20
misspecified,40,101,201,301,representation_mlp,1.886411331670915,673
misspecified,40,102,202,302,engineered_linear,1.3292210526638997,17
misspecified,40,102,202,302,flow_jump,2.07169771194458,6967
misspecified,40,102,202,302,flow_jump_observation,2.068775415420532,7642
misspecified,40,102,202,302,gradient_boosting,0.3838140829771216,0
misspecified,40,102,202,302,gru_from_scratch,1.526286244392395,4455
misspecified,40,102,202,302,representation_linear,1.5844773911910497,20
misspecified,40,102,202,302,representation_mlp,1.921130415286552,673
misspecified,40,103,203,303,engineered_linear,1.2525499534474265,17
misspecified,40,103,203,303,flow_jump,1.6408222913742063,6967
misspecified,40,103,203,303,flow_jump_observation,1.646038055419922,7642
misspecified,40,103,203,303,gradient_boosting,0.5271679421752113,0
misspecified,40,103,203,303,gru_from_scratch,1.4753167629241943,4455
misspecified,40,103,203,303,representation_linear,1.4948204800729687,20
misspecified,40,103,203,303,representation_mlp,1.5764371525772454,673
misspecified,40,104,204,304,engineered_linear,1.2551621216553976,17
misspecified,40,104,204,304,flow_jump,1.4403154850006104,6967
misspecified,40,104,204,304,flow_jump_observation,1.4343106746673584,7642
misspecified,40,104,204,304,gradient_boosting,0.3760702126150461,0
misspecified,40,104,204,304,gru_from_scratch,1.577712893486023,4455
misspecified,40,104,204,304,representation_linear,1.4420512090045805,20
misspecified,40,104,204,304,representation_mlp,1.659974194621795,673
misspecified,40,105,205,305,engineered_linear,1.2815517169670771,17
misspecified,40,105,205,305,flow_jump,1.6105493307113647,6967
misspecified,40,105,205,305,flow_jump_observation,1.6110316514968872,7642
misspecified,40,105,205,305,gradient_boosting,0.4510864279141649,0
misspecified,40,105,205,305,gru_from_scratch,1.7789686918258667,4455
misspecified,40,105,205,305,representation_linear,1.4345853389463694,20
misspecified,40,105,205,305,representation_mlp,1.8621336310743068,673
misspecified,80,101,201,301,engineered_linear,1.2618362663492724,17
misspecified,80,101,201,301,flow_jump,1.5875558853149414,6967
misspecified,80,101,201,301,flow_jump_observation,1.5846198797225952,7642
misspecified,80,101,201,301,gradient_boosting,0.3947340365992809,0
misspecified,80,101,201,301,gru_from_scratch,1.6624064445495603,4455
misspecified,80,101,201,301,representation_linear,1.476889158453758,20
misspecified,80,101,201,301,representation_mlp,1.3635360426163206,673
misspecified,80,102,202,302,engineered_linear,1.2417319813257406,17
misspecified,80,102,202,302,flow_jump,1.5088491439819336,6967
misspecified,80,102,202,302,flow_jump_observation,1.5265122652053833,7642
misspecified,80,102,202,302,gradient_boosting,0.375704577042716,0
misspecified,80,102,202,302,gru_from_scratch,1.3784090280532837,4455
misspecified,80,102,202,302,representation_linear,1.3858543122327731,20
misspecified,80,102,202,302,representation_mlp,1.4749682282468148,673
misspecified,80,103,203,303,engineered_linear,1.222021875011113,17
misspecified,80,103,203,303,flow_jump,1.4919977188110352,6967
misspecified,80,103,203,303,flow_jump_observation,1.4814990758895874,7642
misspecified,80,103,203,303,gradient_boosting,0.3427711051211806,0
misspecified,80,103,203,303,gru_from_scratch,1.4554532766342163,4455
misspecified,80,103,203,303,representation_linear,1.4132125449987134,20
misspecified,80,103,203,303,representation_mlp,1.3378599514335028,673
misspecified,80,104,204,304,engineered_linear,1.2637201869166068,17
misspecified,80,104,204,304,flow_jump,1.3519927263259888,6967
misspecified,80,104,204,304,flow_jump_observation,1.34097158908844,7642
misspecified,80,104,204,304,gradient_boosting,0.3443120927406916,0
misspecified,80,104,204,304,gru_from_scratch,1.6129120588302612,4455
misspecified,80,104,204,304,representation_linear,1.4482607408062775,20
misspecified,80,104,204,304,representation_mlp,1.697134142819795,673
misspecified,80,105,205,305,engineered_linear,1.246312290889,17
misspecified,80,105,205,305,flow_jump,1.4154770374298096,6967
misspecified,80,105,205,305,flow_jump_observation,1.4043810367584229,7642
misspecified,80,105,205,305,gradient_boosting,0.3587359255350542,0
misspecified,80,105,205,305,gru_from_scratch,1.3060896396636963,4455
misspecified,80,105,205,305,representation_linear,1.4578696845352346,20
misspecified,80,105,205,305,representation_mlp,1.8507688558954225,673
misspecified,100,101,201,301,engineered_linear,1.266395628457566,17
misspecified,100,101,201,301,flow_jump,1.593286633491516,6967
misspecified,100,101,201,301,flow_jump_observation,1.5915234088897705,7642
misspecified,100,101,201,301,gradient_boosting,0.3260671583802176,0
misspecified,100,101,201,301,gru_from_scratch,1.7376083135604858,4455
misspecified,100,101,201,301,representation_linear,1.483432108163594,20
misspecified,100,101,201,301,representation_mlp,1.9757234388792333,673
misspecified,100,102,202,302,engineered_linear,1.2744664399489778,17
misspecified,100,102,202,302,flow_jump,1.849901795387268,6967
misspecified,100,102,202,302,flow_jump_observation,1.9099061489105225,7642
misspecified,100,102,202,302,gradient_boosting,0.3314515808306067,0
misspecified,100,102,202,302,gru_from_scratch,1.479658603668213,4455
misspecified,100,102,202,302,representation_linear,1.5072390490462648,20
misspecified,100,102,202,302,representation_mlp,1.3515053573420883,673
misspecified,100,103,203,303,engineered_linear,1.24776615304627,17
misspecified,100,103,203,303,flow_jump,1.5518194437026978,6967
misspecified,100,103,203,303,flow_jump_observation,1.554901361465454,7642
misspecified,100,103,203,303,gradient_boosting,0.3091200204457774,0
misspecified,100,103,203,303,gru_from_scratch,1.48825204372406,4455
misspecified,100,103,203,303,representation_linear,1.4509940082662134,20
misspecified,100,103,203,303,representation_mlp,1.6771838083247,673
misspecified,100,104,204,304,engineered_linear,1.2459843537633812,17
misspecified,100,104,204,304,flow_jump,1.590121507644653,6967
misspecified,100,104,204,304,flow_jump_observation,1.5880136489868164,7642
misspecified,100,104,204,304,gradient_boosting,0.3435736899928897,0
misspecified,100,104,204,304,gru_from_scratch,1.5729796886444092,4455
misspecified,100,104,204,304,representation_linear,1.4569227104921108,20
misspecified,100,104,204,304,representation_mlp,1.493342234412461,673
misspecified,100,105,205,305,engineered_linear,1.2799524153025,17
misspecified,100,105,205,305,flow_jump,1.469709873199463,6967
misspecified,100,105,205,305,flow_jump_observation,1.465036153793335,7642
misspecified,100,105,205,305,gradient_boosting,0.3212656664820743,0
misspecified,100,105,205,305,gru_from_scratch,1.3862758874893188,4455
misspecified,100,105,205,305,representation_linear,1.53608755762916,20
misspecified,100,105,205,305,representation_mlp,1.3984574982083364,673
site_shift,5,101,201,301,engineered_linear,0.5945549521812807,17
site_shift,5,101,201,301,flow_jump,0.6235316395759583,6967
site_shift,5,101,201,301,flow_jump_observation,0.6235237121582031,7642
site_shift,5,101,201,301,gradient_boosting,0.4413870615220216,0
site_shift,5,101,201,301,gru_from_scratch,0.5821981430053711,4455
site_shift,5,101,201,301,representation_linear,0.6716185003861899,20
site_shift,5,101,201,301,representation_mlp,1.3725455501361328,673
site_shift,5,102,202,302,engineered_linear,0.6482258975676802,17
site_shift,5,102,202,302,flow_jump,0.6703136563301086,6967
site_shift,5,102,202,302,flow_jump_observation,0.6702578067779541,7642
site_shift,5,102,202,302,gradient_boosting,0.4874683957176552,0
site_shift,5,102,202,302,gru_from_scratch,0.6041045784950256,4455
site_shift,5,102,202,302,representation_linear,0.754711308949085,20
site_shift,5,102,202,302,representation_mlp,1.2976537855558423,673
site_shift,5,103,203,303,engineered_linear,0.701465751018064,17
site_shift,5,103,203,303,flow_jump,0.8202094435691833,6967
site_shift,5,103,203,303,flow_jump_observation,0.8202173113822937,7642
site_shift,5,103,203,303,gradient_boosting,0.5103493121223249,0
site_shift,5,103,203,303,gru_from_scratch,0.534636378288269,4455
site_shift,5,103,203,303,representation_linear,0.7152788830183647,20
site_shift,5,103,203,303,representation_mlp,2.1954113402435858,673
site_shift,5,104,204,304,engineered_linear,0.861241229972937,17
site_shift,5,104,204,304,flow_jump,0.6487753391265869,6967
site_shift,5,104,204,304,flow_jump_observation,0.6442515850067139,7642
site_shift,5,104,204,304,gradient_boosting,0.43320967289332,0
site_shift,5,104,204,304,gru_from_scratch,0.6399419903755188,4455
site_shift,5,104,204,304,representation_linear,0.864139948633551,20
site_shift,5,104,204,304,representation_mlp,2.879428658658651,673
site_shift,5,105,205,305,engineered_linear,0.6843709173301381,17
site_shift,5,105,205,305,flow_jump,0.6208787560462952,6967
site_shift,5,105,205,305,flow_jump_observation,0.6177068948745728,7642
site_shift,5,105,205,305,gradient_boosting,0.4458812119439445,0
site_shift,5,105,205,305,gru_from_scratch,0.6843644976615906,4455
site_shift,5,105,205,305,representation_linear,0.7411351427057296,20
site_shift,5,105,205,305,representation_mlp,1.3669306873892542,673
site_shift,10,101,201,301,engineered_linear,0.8324766292194238,17
site_shift,10,101,201,301,flow_jump,0.6172940135002136,6967
site_shift,10,101,201,301,flow_jump_observation,0.5867154598236084,7642
site_shift,10,101,201,301,gradient_boosting,0.4490791635743313,0
site_shift,10,101,201,301,gru_from_scratch,0.5766952037811279,4455
site_shift,10,101,201,301,representation_linear,0.985325939554727,20
site_shift,10,101,201,301,representation_mlp,1.514289540542666,673
site_shift,10,102,202,302,engineered_linear,0.7035003026574678,17
site_shift,10,102,202,302,flow_jump,0.6975852251052856,6967
site_shift,10,102,202,302,flow_jump_observation,0.6981539726257324,7642
site_shift,10,102,202,302,gradient_boosting,0.4103524122206354,0
site_shift,10,102,202,302,gru_from_scratch,0.5901274085044861,4455
site_shift,10,102,202,302,representation_linear,0.7152247532156544,20
site_shift,10,102,202,302,representation_mlp,1.5452358267437076,673
site_shift,10,103,203,303,engineered_linear,0.6317083185366449,17
site_shift,10,103,203,303,flow_jump,0.82134610414505,6967
site_shift,10,103,203,303,flow_jump_observation,0.8213376402854919,7642
site_shift,10,103,203,303,gradient_boosting,0.3188009032473857,0
site_shift,10,103,203,303,gru_from_scratch,0.4915823638439178,4455
site_shift,10,103,203,303,representation_linear,0.6926485740557711,20
site_shift,10,103,203,303,representation_mlp,1.2484146624750747,673
site_shift,10,104,204,304,engineered_linear,0.6705088833503601,17
site_shift,10,104,204,304,flow_jump,0.634263277053833,6967
site_shift,10,104,204,304,flow_jump_observation,0.6328637599945068,7642
site_shift,10,104,204,304,gradient_boosting,0.3178464763613444,0
site_shift,10,104,204,304,gru_from_scratch,0.5659048557281494,4455
site_shift,10,104,204,304,representation_linear,0.770573197700452,20
site_shift,10,104,204,304,representation_mlp,2.0175584525069965,673
site_shift,10,105,205,305,engineered_linear,0.7691246981192172,17
site_shift,10,105,205,305,flow_jump,0.6736686825752258,6967
site_shift,10,105,205,305,flow_jump_observation,0.6735755205154419,7642
site_shift,10,105,205,305,gradient_boosting,0.3421622739397397,0
site_shift,10,105,205,305,gru_from_scratch,0.6157352328300476,4455
site_shift,10,105,205,305,representation_linear,0.8406049362898504,20
site_shift,10,105,205,305,representation_mlp,1.1622962475313228,673
site_shift,20,101,201,301,engineered_linear,0.6135686517413225,17
site_shift,20,101,201,301,flow_jump,0.5464963316917419,6967
site_shift,20,101,201,301,flow_jump_observation,0.5449297428131104,7642
site_shift,20,101,201,301,gradient_boosting,0.3035557793091669,0
site_shift,20,101,201,301,gru_from_scratch,0.5513187050819397,4455
site_shift,20,101,201,301,representation_linear,0.6814352966760036,20
site_shift,20,101,201,301,representation_mlp,1.1904399130218777,673
site_shift,20,102,202,302,engineered_linear,0.6327552039485892,17
site_shift,20,102,202,302,flow_jump,0.7399477958679199,6967
site_shift,20,102,202,302,flow_jump_observation,0.7395950555801392,7642
site_shift,20,102,202,302,gradient_boosting,0.3192421103357872,0
site_shift,20,102,202,302,gru_from_scratch,0.5789262056350708,4455
site_shift,20,102,202,302,representation_linear,0.706629228986023,20
site_shift,20,102,202,302,representation_mlp,1.4668863893184203,673
site_shift,20,103,203,303,engineered_linear,0.612145817952675,17
site_shift,20,103,203,303,flow_jump,0.5858566164970398,6967
site_shift,20,103,203,303,flow_jump_observation,0.5854939222335815,7642
site_shift,20,103,203,303,gradient_boosting,0.3188197253740598,0
site_shift,20,103,203,303,gru_from_scratch,0.5235104560852051,4455
site_shift,20,103,203,303,representation_linear,0.6593958294723401,20
site_shift,20,103,203,303,representation_mlp,0.9694616094021395,673
site_shift,20,104,204,304,engineered_linear,0.6922266758520443,17
site_shift,20,104,204,304,flow_jump,0.6139944791793823,6967
site_shift,20,104,204,304,flow_jump_observation,0.6138421297073364,7642
site_shift,20,104,204,304,gradient_boosting,0.3441474577538889,0
site_shift,20,104,204,304,gru_from_scratch,0.5848695039749146,4455
site_shift,20,104,204,304,representation_linear,0.740696376030529,20
site_shift,20,104,204,304,representation_mlp,1.3179946236115392,673
site_shift,20,105,205,305,engineered_linear,0.5996845136134336,17
site_shift,20,105,205,305,flow_jump,0.5759525299072266,6967
site_shift,20,105,205,305,flow_jump_observation,0.5703220367431641,7642
site_shift,20,105,205,305,gradient_boosting,0.300853686842532,0
site_shift,20,105,205,305,gru_from_scratch,0.5894859433174133,4455
site_shift,20,105,205,305,representation_linear,0.6384475022669328,20
site_shift,20,105,205,305,representation_mlp,0.8728949229427285,673
site_shift,40,101,201,301,engineered_linear,0.6051128079684821,17
site_shift,40,101,201,301,flow_jump,0.6594340801239014,6967
site_shift,40,101,201,301,flow_jump_observation,0.6596875190734863,7642
site_shift,40,101,201,301,gradient_boosting,0.257785815615056,0
site_shift,40,101,201,301,gru_from_scratch,0.5965940952301025,4455
site_shift,40,101,201,301,representation_linear,0.6467163267476079,20
site_shift,40,101,201,301,representation_mlp,0.764130607515577,673
site_shift,40,102,202,302,engineered_linear,0.6104693194114952,17
site_shift,40,102,202,302,flow_jump,0.4101747572422027,6967
site_shift,40,102,202,302,flow_jump_observation,0.4086531102657318,7642
site_shift,40,102,202,302,gradient_boosting,0.2745907340396895,0
site_shift,40,102,202,302,gru_from_scratch,0.4675082564353943,4455
site_shift,40,102,202,302,representation_linear,0.6646562346034788,20
site_shift,40,102,202,302,representation_mlp,0.8285884142394313,673
site_shift,40,103,203,303,engineered_linear,0.6323136417481597,17
site_shift,40,103,203,303,flow_jump,0.6271836161613464,6967
site_shift,40,103,203,303,flow_jump_observation,0.6270872354507446,7642
site_shift,40,103,203,303,gradient_boosting,0.2906631927384151,0
site_shift,40,103,203,303,gru_from_scratch,0.5948143601417542,4455
site_shift,40,103,203,303,representation_linear,0.6639267674477088,20
site_shift,40,103,203,303,representation_mlp,1.0151496447973738,673
site_shift,40,104,204,304,engineered_linear,0.6432346249378746,17
site_shift,40,104,204,304,flow_jump,0.6206902265548706,6967
site_shift,40,104,204,304,flow_jump_observation,0.6205556988716125,7642
site_shift,40,104,204,304,gradient_boosting,0.2679175544919198,0
site_shift,40,104,204,304,gru_from_scratch,0.6017172932624817,4455
site_shift,40,104,204,304,representation_linear,0.7187251160466968,20
site_shift,40,104,204,304,representation_mlp,0.9636696000595416,673
site_shift,40,105,205,305,engineered_linear,0.6077121831205031,17
site_shift,40,105,205,305,flow_jump,0.6747114062309265,6967
site_shift,40,105,205,305,flow_jump_observation,0.6743541359901428,7642
site_shift,40,105,205,305,gradient_boosting,0.2813229445432222,0
site_shift,40,105,205,305,gru_from_scratch,0.5976113080978394,4455
site_shift,40,105,205,305,representation_linear,0.6437667242036121,20
site_shift,40,105,205,305,representation_mlp,0.7239458214667598,673
site_shift,80,101,201,301,engineered_linear,0.6062657565806033,17
site_shift,80,101,201,301,flow_jump,0.4038529396057129,6967
site_shift,80,101,201,301,flow_jump_observation,0.4035467803478241,7642
site_shift,80,101,201,301,gradient_boosting,0.2497063535289197,0
site_shift,80,101,201,301,gru_from_scratch,0.494154542684555,4455
site_shift,80,101,201,301,representation_linear,0.6469585851755516,20
site_shift,80,101,201,301,representation_mlp,0.6100984714442641,673
site_shift,80,102,202,302,engineered_linear,0.6192105315418784,17
site_shift,80,102,202,302,flow_jump,0.4404965043067932,6967
site_shift,80,102,202,302,flow_jump_observation,0.4396179318428039,7642
site_shift,80,102,202,302,gradient_boosting,0.242091823578044,0
site_shift,80,102,202,302,gru_from_scratch,0.4740393757820129,4455
site_shift,80,102,202,302,representation_linear,0.6949756356518716,20
site_shift,80,102,202,302,representation_mlp,0.6305402441600071,673
site_shift,80,103,203,303,engineered_linear,0.6147772633183114,17
site_shift,80,103,203,303,flow_jump,0.6408675312995911,6967
site_shift,80,103,203,303,flow_jump_observation,0.6415596604347229,7642
site_shift,80,103,203,303,gradient_boosting,0.2482945841301151,0
site_shift,80,103,203,303,gru_from_scratch,0.5903971791267395,4455
site_shift,80,103,203,303,representation_linear,0.660669838790228,20
site_shift,80,103,203,303,representation_mlp,0.6308198934924636,673
site_shift,80,104,204,304,engineered_linear,0.6338219006790643,17
site_shift,80,104,204,304,flow_jump,0.4650972187519073,6967
site_shift,80,104,204,304,flow_jump_observation,0.4726936519145965,7642
site_shift,80,104,204,304,gradient_boosting,0.2344149005604241,0
site_shift,80,104,204,304,gru_from_scratch,0.5228040218353271,4455
site_shift,80,104,204,304,representation_linear,0.7150270567760177,20
site_shift,80,104,204,304,representation_mlp,0.6541346171550337,673
site_shift,80,105,205,305,engineered_linear,0.612820512487516,17
site_shift,80,105,205,305,flow_jump,0.5308290719985962,6967
site_shift,80,105,205,305,flow_jump_observation,0.5286980271339417,7642
site_shift,80,105,205,305,gradient_boosting,0.2441352065873377,0
site_shift,80,105,205,305,gru_from_scratch,0.4662465155124664,4455
site_shift,80,105,205,305,representation_linear,0.6890890352791975,20
site_shift,80,105,205,305,representation_mlp,0.6505426824700785,673
site_shift,100,101,201,301,engineered_linear,0.6287128097632569,17
site_shift,100,101,201,301,flow_jump,0.420740932226181,6967
site_shift,100,101,201,301,flow_jump_observation,0.4194478392601013,7642
site_shift,100,101,201,301,gradient_boosting,0.2352791341582578,0
site_shift,100,101,201,301,gru_from_scratch,0.4948897957801819,4455
site_shift,100,101,201,301,representation_linear,0.697726356817821,20
site_shift,100,101,201,301,representation_mlp,0.6563259084092885,673
site_shift,100,102,202,302,engineered_linear,0.6162855324355391,17
site_shift,100,102,202,302,flow_jump,0.4207600653171539,6967
site_shift,100,102,202,302,flow_jump_observation,0.4204663038253784,7642
site_shift,100,102,202,302,gradient_boosting,0.2298240609935397,0
site_shift,100,102,202,302,gru_from_scratch,0.465676337480545,4455
site_shift,100,102,202,302,representation_linear,0.6897172566740079,20
site_shift,100,102,202,302,representation_mlp,0.6948536117880382,673
site_shift,100,103,203,303,engineered_linear,0.6430319516337671,17
site_shift,100,103,203,303,flow_jump,0.5113661885261536,6967
site_shift,100,103,203,303,flow_jump_observation,0.506903886795044,7642
site_shift,100,103,203,303,gradient_boosting,0.2282978416658381,0
site_shift,100,103,203,303,gru_from_scratch,0.4958305060863495,4455
site_shift,100,103,203,303,representation_linear,0.7408091762572687,20
site_shift,100,103,203,303,representation_mlp,0.7788804976673513,673
site_shift,100,104,204,304,engineered_linear,0.6154767230133501,17
site_shift,100,104,204,304,flow_jump,0.4037676751613617,6967
site_shift,100,104,204,304,flow_jump_observation,0.4022848904132843,7642
site_shift,100,104,204,304,gradient_boosting,0.230831514482901,0
site_shift,100,104,204,304,gru_from_scratch,0.5286607146263123,4455
site_shift,100,104,204,304,representation_linear,0.6734583825621446,20
site_shift,100,104,204,304,representation_mlp,0.6124637341500636,673
site_shift,100,105,205,305,engineered_linear,0.6485496655652742,17
site_shift,100,105,205,305,flow_jump,0.4860056936740875,6967
site_shift,100,105,205,305,flow_jump_observation,0.4831002652645111,7642
site_shift,100,105,205,305,gradient_boosting,0.2268676570820567,0
site_shift,100,105,205,305,gru_from_scratch,0.4516214430332184,4455
site_shift,100,105,205,305,representation_linear,0.7148479191992844,20
site_shift,100,105,205,305,representation_mlp,0.6235268287609109,673
smooth,5,101,201,301,engineered_linear,0.3346303441843092,17
smooth,5,101,201,301,flow_jump,0.3516337275505066,6967
smooth,5,101,201,301,flow_jump_observation,0.3517927825450897,7642
smooth,5,101,201,301,gradient_boosting,0.3185319991661903,0
smooth,5,101,201,301,gru_from_scratch,0.3355317115783691,4455
smooth,5,101,201,301,representation_linear,0.3658315857513969,20
smooth,5,101,201,301,representation_mlp,0.986830694084324,673
smooth,5,102,202,302,engineered_linear,0.3436004728459998,17
smooth,5,102,202,302,flow_jump,0.3341741859912872,6967
smooth,5,102,202,302,flow_jump_observation,0.3342344760894775,7642
smooth,5,102,202,302,gradient_boosting,0.3605555231556629,0
smooth,5,102,202,302,gru_from_scratch,0.3027779161930084,4455
smooth,5,102,202,302,representation_linear,0.452552299896672,20
smooth,5,102,202,302,representation_mlp,1.1441143451160614,673
smooth,5,103,203,303,engineered_linear,0.3258911561885308,17
smooth,5,103,203,303,flow_jump,0.3377593159675598,6967
smooth,5,103,203,303,flow_jump_observation,0.3377728164196014,7642
smooth,5,103,203,303,gradient_boosting,0.2439215787215493,0
smooth,5,103,203,303,gru_from_scratch,0.3164938688278198,4455
smooth,5,103,203,303,representation_linear,0.4104685479597627,20
smooth,5,103,203,303,representation_mlp,0.921391700543592,673
smooth,5,104,204,304,engineered_linear,0.4022466280914318,17
smooth,5,104,204,304,flow_jump,0.3924211263656616,6967
smooth,5,104,204,304,flow_jump_observation,0.3922883868217468,7642
smooth,5,104,204,304,gradient_boosting,0.332720449992783,0
smooth,5,104,204,304,gru_from_scratch,0.3884019255638122,4455
smooth,5,104,204,304,representation_linear,0.4884020991332272,20
smooth,5,104,204,304,representation_mlp,1.930833684095917,673
smooth,5,105,205,305,engineered_linear,0.45313869666534,17
smooth,5,105,205,305,flow_jump,0.4178653657436371,6967
smooth,5,105,205,305,flow_jump_observation,0.4183306992053985,7642
smooth,5,105,205,305,gradient_boosting,0.2952260188673513,0
smooth,5,105,205,305,gru_from_scratch,0.4046676456928253,4455
smooth,5,105,205,305,representation_linear,0.5078550509263206,20
smooth,5,105,205,305,representation_mlp,1.4807860136595614,673
smooth,10,101,201,301,engineered_linear,0.3159684828387765,17
smooth,10,101,201,301,flow_jump,0.3425774872303009,6967
smooth,10,101,201,301,flow_jump_observation,0.3425725102424621,7642
smooth,10,101,201,301,gradient_boosting,0.2152578069946737,0
smooth,10,101,201,301,gru_from_scratch,0.3204764723777771,4455
smooth,10,101,201,301,representation_linear,0.3506579680070145,20
