world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n
smooth,20,gru_from_scratch,all,event_log_loss,0.17274249287044813,0.1547452405481073,0.03385054414522629,0.1395099419854272,0.21533974174368,5
smooth,40,flow_jump,all,event_log_loss,0.18526856331660108,0.1613767772165324,0.07138710182724851,0.1336022843731674,0.3085191336255291,5
smooth,40,flow_jump_observation,all,event_log_loss,0.18495870167717557,0.1613986158798722,0.07071060059643787,0.1337809351613516,0.3070031313510367,5
smooth,40,gru_from_scratch,all,event_log_loss,0.1595576782495595,0.1518615416776432,0.027187695949381908,0.1355299610994403,0.2060624106037643,5
smooth,80,flow_jump,all,event_log_loss,0.1353246390196221,0.1356189043151963,0.005192766611808023,0.126800008623347,0.1400880148090796,5
smooth,80,flow_jump_observation,all,event_log_loss,0.1352931724493815,0.1357717836361236,0.005223776441323232,0.1267412958264045,0.1400647123228625,5
smooth,80,gru_from_scratch,all,event_log_loss,0.16804807183249812,0.1454971040323446,0.06584615274572116,0.1253834399936228,0.2833612018961211,5
smooth,100,flow_jump,all,event_log_loss,0.136125769267553,0.1356298435842568,0.006645192269033011,0.126340075783885,0.1437905314437176,5
smooth,100,flow_jump_observation,all,event_log_loss,0.13599164690405158,0.1356289842346831,0.006577416981051187,0.1263029574336208,0.1434245508090545,5
smooth,100,gru_from_scratch,all,event_log_loss,0.14274046110218438,0.1424178799994158,0.013820489601171642,0.1264230679451308,0.1618193156345725,5
informative_observation,5,flow_jump,all,event_roc_auc,0.4976189591300476,0.495600993237032,0.01043130983326815,0.4881107954545455,0.513673707950379,5
informative_observation,5,flow_jump_observation,all,event_roc_auc,0.49747807914426934,0.4955323888778878,0.010606705213555567,0.4873491180377324,0.5136476054391157,5
informative_observation,5,gru_from_scratch,all,event_roc_auc,0.4785937074718037,0.479149336356527,0.009979408252511722,0.466861329560895,0.4903110683436416,5
informative_observation,10,flow_jump,all,event_roc_auc,0.5041298535075305,0.50579283441862,0.013257231125574667,0.4891361539803683,0.517069167396092,5
informative_observation,10,flow_jump_observation,all,event_roc_auc,0.504122657089208,0.5059837219330776,0.013454560304351812,0.4885794891710567,0.5172805941542938,5
informative_observation,10,gru_from_scratch,all,event_roc_auc,0.48708399955806597,0.4914820561533998,0.016759028004551372,0.4697802610339186,0.5088784624382177,5
informative_observation,20,flow_jump,all,event_roc_auc,0.5020108385560823,0.5027614742909384,0.013203976992688724,0.4882774508645144,0.5198635236854663,5
informative_observation,20,flow_jump_observation,all,event_roc_auc,0.501928092745749,0.5026373700908696,0.013404143955928274,0.4877736503219416,0.5200283251252852,5
informative_observation,20,gru_from_scratch,all,event_roc_auc,0.48730394580726283,0.487111204365368,0.016460468381710506,0.470681389020217,0.506506542932744,5
informative_observation,40,flow_jump,all,event_roc_auc,0.5035066682012881,0.5032528341900088,0.013692548410741459,0.4888275586473951,0.5212532818371568,5
