world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n
informative_observation,10,flow_jump,all,event_log_loss,0.49163052447733346,0.5031483890946363,0.03412928194015362,0.443344617623155,0.5262412181334496,5
informative_observation,10,flow_jump_observation,all,event_log_loss,0.49174958869001717,0.5030884832102406,0.03187059544756382,0.4431763571929775,0.520544351477787,5
informative_observation,10,gru_from_scratch,all,event_log_loss,0.42255545885078594,0.4076939234838307,0.029221164049570814,0.3992119610798945,0.4716297456630283,5
informative_observation,20,flow_jump,all,event_log_loss,0.43622807562547256,0.4249614186688255,0.036085056395884704,0.405884778728711,0.49892244342861,5
informative_observation,20,flow_jump_observation,all,event_log_loss,0.43644782412262717,0.4246509002410286,0.03645120581551692,0.4059418336099605,0.4998131411682238,5
informative_observation,20,gru_from_scratch,all,event_log_loss,0.4189080342822108,0.4153994507556995,0.014954920247639437,0.3996078730862337,0.4358796505376441,5
informative_observation,40,flow_jump,all,event_log_loss,0.4941173181986427,0.4794895297897429,0.06604388363359102,0.4244481436589354,0.5942187542011,5
informative_observation,40,flow_jump_observation,all,event_log_loss,0.49458233068106505,0.4798484498304213,0.0660252159421641,0.4252919969630526,0.5943962762319299,5
informative_observation,40,gru_from_scratch,all,event_log_loss,0.4524323478639821,0.4469595148650161,0.03764808472850125,0.4095508052940784,0.5127664841986226,5
jumps,5,flow_jump,all,event_log_loss,0.638813464648948,0.6333611204861608,0.015921280179242932,0.6275891930686086,0.6667837277019844,5
jumps,5,flow_jump_observation,all,event_log_loss,0.6384794115512529,0.6333956907489494,0.016189615247007353,0.6274992148948013,0.6668352389465818,5
jumps,5,gru_from_scratch,all,event_log_loss,0.6370570848933211,0.6329167547163546,0.01302266765314751,0.6209468244709373,0.6521107834222725,5
jumps,10,flow_jump,all,event_log_loss,0.6342880897724786,0.6340361002378536,0.005595321146966131,0.6294981912999447,0.6435649451508957,5
jumps,10,flow_jump_observation,all,event_log_loss,0.6345402255996786,0.6340129062576507,0.006012295925826321,0.6295258911275335,0.6445952707477024,5
jumps,10,gru_from_scratch,all,event_log_loss,0.6308338260771627,0.630540984484894,0.004072578075263698,0.6262385000116208,0.6357672051826746,5
jumps,20,flow_jump,all,event_log_loss,0.643586467662442,0.6345360599093008,0.022807428940735442,0.621867009510265,0.6812965335339333,5
jumps,20,flow_jump_observation,all,event_log_loss,0.6434951262100919,0.6345896961660519,0.02278158245938397,0.6218744258878132,0.6812937312731675,5
jumps,20,gru_from_scratch,all,event_log_loss,0.6293844082486303,0.6319491889983507,0.006253833000949807,0.6193289097249222,0.6350076189216943,5
jumps,40,flow_jump,all,event_log_loss,0.6407048165976988,0.6308511436657475,0.02381576805060159,0.6215183229096646,0.6810709639388326,5
jumps,40,flow_jump_observation,all,event_log_loss,0.6406996411761369,0.630893445069952,0.02381643703852113,0.6215176440915696,0.6810846551898876,5
jumps,40,gru_from_scratch,all,event_log_loss,0.6263008169535091,0.6278270351920491,0.006908690879647445,0.6170964583634597,0.6352941151989103,5
misspecified,5,flow_jump,all,event_log_loss,0.6249611225637774,0.6159121989039144,0.036846294325038165,0.5907990582089294,0.6806853235662144,5
misspecified,5,flow_jump_observation,all,event_log_loss,0.6241383357876575,0.6157158174403076,0.03744363497003295,0.5901931365191637,0.6805930348809497,5
misspecified,5,gru_from_scratch,all,event_log_loss,0.5874844054772415,0.5797490634179866,0.01364059389317744,0.5764121745154098,0.6046293514872433,5
