model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump_observation,no_flow,nll,smooth,20,all,0.7268673339806921,0.47110371760524866,-0.2557636163754435,-0.08681875486895352,0.3705693412140432,-0.2557636163754435,-0.08681875486895352,5
flow_jump,no_flow,nll,smooth,40,all,0.47236989161803056,0.35153329982833015,-0.12083659178970044,-0.05469690675551009,0.19307232076942082,-0.12083659178970044,-0.05469690675551009,5
flow_jump_observation,no_flow,nll,smooth,40,all,0.4728337891094817,0.35167661913300297,-0.12115716997647877,-0.054586800522368584,0.1928584658653203,-0.12115716997647877,-0.054586800522368584,5
flow_jump,no_flow,nll,smooth,80,all,0.3271329171676748,0.34579155285175806,0.018658635684083286,0.043549700514729284,0.10073135845866686,0.018658635684083286,0.043549700514729284,5
flow_jump_observation,no_flow,nll,smooth,80,all,0.3181772343623311,0.34568389953322487,0.027506665170893767,0.04272680186193889,0.08564526151017256,0.027506665170893767,0.04272680186193889,5
flow_jump,no_flow,nll,smooth,100,all,1.302130678550631,0.3323068364061651,-0.9698238421444658,0.02550861671108179,2.2542403814654195,-0.9698238421444658,0.02550861671108179,5
flow_jump_observation,no_flow,nll,smooth,100,all,1.8433443707169161,0.3320965174919909,-1.5112478532249254,0.025080909487739667,3.4683400401554603,-1.5112478532249254,0.025080909487739667,5
flow_jump,no_flow,rmse,informative_observation,5,all,1.1998830848664703,1.1214338310993257,-0.07844925376714454,0.02850005718360049,0.18576700298716625,-0.07844925376714454,0.02850005718360049,5
flow_jump_observation,no_flow,rmse,informative_observation,5,all,1.1975290316185712,1.1263901976053086,-0.07113883401326256,0.03507635143673027,0.17494956854431748,-0.07113883401326256,0.03507635143673027,5
flow_jump,no_flow,rmse,informative_observation,10,all,1.2686125492755633,1.113284610292769,-0.15532793898279412,-0.19910065192563808,0.12046422612967765,-0.15532793898279412,-0.19910065192563808,5
flow_jump_observation,no_flow,rmse,informative_observation,10,all,1.2690304849389475,1.1096619453027443,-0.15936853963620323,-0.2038788879158384,0.1257676224577767,-0.15936853963620323,-0.2038788879158384,5
flow_jump,no_flow,rmse,informative_observation,20,all,1.1181526546956204,1.119028880519704,0.0008762258240835985,-0.009654681976671187,0.07929783156934538,0.0008762258240835985,-0.009654681976671187,5
flow_jump_observation,no_flow,rmse,informative_observation,20,all,1.119159779658558,1.117938078671786,-0.001221700986771701,-0.008290544217013363,0.08071571318251115,-0.001221700986771701,-0.008290544217013363,5
flow_jump,no_flow,rmse,informative_observation,40,all,1.155126422110302,1.1635736094167637,0.008447187306461833,-0.04454331233232178,0.15007531795754617,0.008447187306461833,-0.04454331233232178,5
flow_jump_observation,no_flow,rmse,informative_observation,40,all,1.15387771322525,1.1636444436813,0.009766730456050055,-0.04468056136865717,0.15271214743617853,0.009766730456050055,-0.04468056136865717,5
flow_jump,no_flow,rmse,informative_observation,80,all,0.9482058072015709,1.0488498955318957,0.10064408833032483,0.1488035724526896,0.19974001895986807,0.10064408833032483,0.1488035724526896,5
flow_jump_observation,no_flow,rmse,informative_observation,80,all,0.9414720714737003,1.0472486633650377,0.10577659189133733,0.16153564671150067,0.19835411794586832,0.10577659189133733,0.16153564671150067,5
flow_jump,no_flow,rmse,informative_observation,100,all,0.7901347302644123,1.0216903161442645,0.2315555858798521,0.20791473086317236,0.08389724830920739,0.2315555858798521,0.20791473086317236,5
flow_jump_observation,no_flow,rmse,informative_observation,100,all,0.7806123668093164,1.0199107943539603,0.23929842754464378,0.20387026834104816,0.08070895125883391,0.23929842754464378,0.20387026834104816,5
flow_jump,no_flow,rmse,jumps,5,all,2.2919740089716902,2.242179937623026,-0.049794071348664336,-0.12365230488139689,0.16757218772825763,-0.049794071348664336,-0.12365230488139689,5
flow_jump_observation,no_flow,rmse,jumps,5,all,2.2906534357218833,2.2422184671123633,-0.04843496860951983,-0.12382094247215836,0.163606908668848,-0.04843496860951983,-0.12382094247215836,5
flow_jump,no_flow,rmse,jumps,10,all,2.1058043440013394,2.1799367591013707,0.07413241510003181,0.04015567694024891,0.06599591763833451,0.07413241510003181,0.04015567694024891,5
flow_jump_observation,no_flow,rmse,jumps,10,all,2.102627078403908,2.1797945313873988,0.0771674529834907,0.049530570744884095,0.0655698365638751,0.0771674529834907,0.049530570744884095,5
flow_jump,no_flow,rmse,jumps,20,all,2.195028905693979,2.226483926417563,0.03145502072358397,0.05621347117522291,0.09315261716946435,0.03145502072358397,0.05621347117522291,5
flow_jump_observation,no_flow,rmse,jumps,20,all,2.1959591538669856,2.226634942226361,0.030675788359375566,0.05666886322600906,0.09194703708858598,0.030675788359375566,0.05666886322600906,5
flow_jump,no_flow,rmse,jumps,40,all,2.1500655293289044,2.1781457117556235,0.0280801824267193,0.06128895403900181,0.16275520105118219,0.0280801824267193,0.06128895403900181,5
flow_jump_observation,no_flow,rmse,jumps,40,all,2.1500787090891245,2.1781737599402335,0.02809505085110886,0.0609538936239602,0.1625842785502665,0.02809505085110886,0.0609538936239602,5
flow_jump,no_flow,rmse,jumps,80,all,2.0657109840579873,2.1981711986624886,0.13246021460450136,0.12296825032854697,0.1462672788021301,0.13246021460450136,0.12296825032854697,5
flow_jump_observation,no_flow,rmse,jumps,80,all,2.0657737965014715,2.1981685187844957,0.13239472228302435,0.12355550872850074,0.1460228031133804,0.13239472228302435,0.12355550872850074,5
flow_jump,no_flow,rmse,jumps,100,all,1.9662111778873175,2.165029537958261,0.19881836007094375,0.18811796593588492,0.10870037898210136,0.19881836007094375,0.18811796593588492,5
flow_jump_observation,no_flow,rmse,jumps,100,all,1.9651940451923475,2.1650304734061563,0.19983642821380876,0.19093976847920247,0.10909679170852604,0.19983642821380876,0.19093976847920247,5
flow_jump,no_flow,rmse,misspecified,5,all,3.2445996360841876,3.268741561288607,0.02414192520441958,0.0053194078324274585,0.06607733665461553,0.02414192520441958,0.0053194078324274585,5
flow_jump_observation,no_flow,rmse,misspecified,5,all,3.2538527100556296,3.2678135736227616,0.013960863567132265,-0.02196828979926524,0.07847109959087142,0.013960863567132265,-0.02196828979926524,5
flow_jump,no_flow,rmse,misspecified,10,all,3.3228156646140876,3.226707182552686,-0.09610848206140163,-0.04547989689842602,0.24953318871377836,-0.09610848206140163,-0.04547989689842602,5
flow_jump_observation,no_flow,rmse,misspecified,10,all,3.323853829461074,3.2232920560324674,-0.10056177342860657,-0.04547904384341317,0.24438059449710192,-0.10056177342860657,-0.04547904384341317,5
flow_jump,no_flow,rmse,misspecified,20,all,2.9553724402865216,3.134196688444207,0.17882424815768552,0.10446535442759686,0.34738046541142586,0.17882424815768552,0.10446535442759686,5
flow_jump_observation,no_flow,rmse,misspecified,20,all,2.9326819520594034,3.1336688733084905,0.20098692124908676,0.10541387120388057,0.30574619308636397,0.20098692124908676,0.10541387120388057,5
flow_jump,no_flow,rmse,misspecified,40,all,3.0932589267880606,3.137171326936852,0.04391240014879187,0.09147676503624602,0.1199139022891335,0.04391240014879187,0.09147676503624602,5
flow_jump_observation,no_flow,rmse,misspecified,40,all,3.09315405343105,3.136719106526752,0.04356505309570169,0.09060761854453103,0.12023641182793474,0.04356505309570169,0.09060761854453103,5
flow_jump,no_flow,rmse,misspecified,80,all,2.77855734391236,3.092111414215701,0.31355407030334026,0.34454806130983595,0.20310188703452003,0.31355407030334026,0.34454806130983595,5
flow_jump_observation,no_flow,rmse,misspecified,80,all,2.7723640519136405,3.0907502038620627,0.31838615194842196,0.36124610605759155,0.19576959085933665,0.31838615194842196,0.36124610605759155,5
flow_jump,no_flow,rmse,misspecified,100,all,2.972212206927304,3.1107811023961474,0.13856889546884332,0.07170176385939575,0.15908719914174113,0.13856889546884332,0.07170176385939575,5
flow_jump_observation,no_flow,rmse,misspecified,100,all,2.9908579562841724,3.109758763307395,0.11890080702322266,0.07071112603195129,0.17945035977050783,0.11890080702322266,0.07071112603195129,5
flow_jump,no_flow,rmse,site_shift,5,all,1.1833764283376904,1.1164873200823222,-0.0668891082553682,0.03325963758082118,0.23690142489871474,-0.0668891082553682,0.03325963758082118,5
flow_jump_observation,no_flow,rmse,site_shift,5,all,1.1810064931031978,1.1161809883235752,-0.06482550477962275,0.038532423921843195,0.23888944584571326,-0.06482550477962275,0.038532423921843195,5
flow_jump,no_flow,rmse,site_shift,5,site_0,0.991876472953628,0.9662504116506596,-0.025626061302968274,-0.039872006210361244,0.04523645221377355,-0.025626061302968274,-0.039872006210361244,5
flow_jump_observation,no_flow,rmse,site_shift,5,site_0,1.0114709217745976,0.9658945553829399,-0.0455763663916577,-0.0473656891733909,0.056219268474043384,-0.0455763663916577,-0.0473656891733909,5
flow_jump,no_flow,rmse,site_shift,5,site_1,0.9777919938017966,0.9449696202113254,-0.03282237359047131,-0.050560316968781605,0.038642814990447666,-0.03282237359047131,-0.050560316968781605,5
flow_jump_observation,no_flow,rmse,site_shift,5,site_1,0.9951569882079182,0.9449001105110797,-0.05025687769683853,-0.05247295591290613,0.04444024317816156,-0.05025687769683853,-0.05247295591290613,5
flow_jump,no_flow,rmse,site_shift,5,site_1_minus_site_0,-0.0140844791518314,-0.021280791439334482,-0.007196312287503082,-0.018355146851327296,0.016381073645777622,-0.007196312287503082,-0.018355146851327296,5
flow_jump_observation,no_flow,rmse,site_shift,5,site_1_minus_site_0,-0.01631393356667932,-0.02099444487186006,-0.004680511305180738,-0.01612759340312791,0.01806428120924246,-0.004680511305180738,-0.01612759340312791,5
flow_jump,no_flow,rmse,site_shift,10,all,1.2314173738679992,1.140893092144908,-0.09052428172309121,-0.05476790677413801,0.23596277138529992,-0.09052428172309121,-0.05476790677413801,5
flow_jump_observation,no_flow,rmse,site_shift,10,all,1.2138130839296781,1.1404681578896763,-0.07334492604000176,-0.054978570390706194,0.26286558895460393,-0.07334492604000176,-0.054978570390706194,5
flow_jump,no_flow,rmse,site_shift,10,site_0,1.0053165079902626,0.9577476046782811,-0.0475689033119814,-0.013076027700744453,0.07418962837596288,-0.0475689033119814,-0.013076027700744453,5
flow_jump_observation,no_flow,rmse,site_shift,10,site_0,1.0062288328650688,0.9580953760708798,-0.04813345679418901,-0.012848258072199137,0.0737475285923017,-0.04813345679418901,-0.012848258072199137,5
flow_jump,no_flow,rmse,site_shift,10,site_1,0.9947710716420411,0.9555383601793273,-0.0392327114627139,-0.011293696903058592,0.05120600351881712,-0.0392327114627139,-0.011293696903058592,5
flow_jump_observation,no_flow,rmse,site_shift,10,site_1,0.9957284534349904,0.9557673297720057,-0.039961123662984675,-0.010989811645877645,0.05122983333898676,-0.039961123662984675,-0.010989811645877645,5
flow_jump,no_flow,rmse,site_shift,10,site_1_minus_site_0,-0.01054543634822138,-0.0022092444989539814,0.0083361918492674,0.001488297656917395,0.025661578856208542,0.0083361918492674,0.001488297656917395,5
flow_jump_observation,no_flow,rmse,site_shift,10,site_1_minus_site_0,-0.010500379430078319,-0.0023280462988740603,0.008172333131204256,0.001656428246825492,0.025913617098586327,0.008172333131204256,0.001656428246825492,5
flow_jump,no_flow,rmse,site_shift,20,all,1.1018048700679608,1.083464718606822,-0.018340151461138855,-0.01922304845754086,0.04080858447710996,-0.018340151461138855,-0.01922304845754086,5
flow_jump_observation,no_flow,rmse,site_shift,20,all,1.0989094372660537,1.0830244036521957,-0.015885033613858134,-0.01891509044066808,0.0426647123551783,-0.015885033613858134,-0.01891509044066808,5
flow_jump,no_flow,rmse,site_shift,20,site_0,0.7213976059268439,0.8419742098363926,0.12057660390954864,0.14409603680984862,0.13022581828926652,0.12057660390954864,0.14409603680984862,5
flow_jump_observation,no_flow,rmse,site_shift,20,site_0,0.7204066909071827,0.8405217424293964,0.12011505152221372,0.1406179926086666,0.13039955633855022,0.12011505152221372,0.1406179926086666,5
flow_jump,no_flow,rmse,site_shift,20,site_1,0.761681913766715,0.8527027338396346,0.09102082007291963,0.11469940790813127,0.11675903631528481,0.09102082007291963,0.11469940790813127,5
flow_jump_observation,no_flow,rmse,site_shift,20,site_1,0.7612554044274555,0.8517436923786474,0.09048828795119183,0.11009596457235304,0.11621155084871518,0.09048828795119183,0.11009596457235304,5
flow_jump,no_flow,rmse,site_shift,20,site_1_minus_site_0,0.04028430783987112,0.010728524003242156,-0.029555783836628963,-0.027893069136205404,0.016451558635146243,-0.029555783836628963,-0.027893069136205404,5
flow_jump_observation,no_flow,rmse,site_shift,20,site_1_minus_site_0,0.04084871352027284,0.011221949949251001,-0.029626763571021834,-0.0255225551331544,0.017478364404197026,-0.029626763571021834,-0.0255225551331544,5
flow_jump,no_flow,rmse,site_shift,40,all,1.0712376528725178,1.1203781625379068,0.049140509665388944,-0.007987582797920334,0.18736839058896487,0.049140509665388944,-0.007987582797920334,5
flow_jump_observation,no_flow,rmse,site_shift,40,all,1.0709786025059334,1.1193803029777396,0.04840170047180623,-0.007414548620995998,0.18796282906280054,0.04840170047180623,-0.007414548620995998,5
flow_jump,no_flow,rmse,site_shift,40,site_0,0.8797823658411505,0.881103379506297,0.0013210136651464754,0.006671254119019476,0.1910319618866797,0.0013210136651464754,0.006671254119019476,5
flow_jump_observation,no_flow,rmse,site_shift,40,site_0,0.8789745446359077,0.8802010577648509,0.001226513128943152,0.008441884318552972,0.19135593545086307,0.001226513128943152,0.008441884318552972,5
flow_jump,no_flow,rmse,site_shift,40,site_1,0.9031048015535699,0.8936554214517466,-0.009449380101823257,-0.001494021393450673,0.12698528720351748,-0.009449380101823257,-0.001494021393450673,5
flow_jump_observation,no_flow,rmse,site_shift,40,site_1,0.9024733615564398,0.8932207427741424,-0.009252618782297129,0.00038955482379199324,0.1274334689532867,-0.009252618782297129,0.00038955482379199324,5
flow_jump,no_flow,rmse,site_shift,40,site_1_minus_site_0,0.023322435712419258,0.0125520419454495,-0.01077039376696976,-0.008165275512470399,0.06930814034945046,-0.01077039376696976,-0.008165275512470399,5
flow_jump_observation,no_flow,rmse,site_shift,40,site_1_minus_site_0,0.02349881692053186,0.013019685009291598,-0.010479131911240258,-0.008052329494760903,0.06891777280084142,-0.010479131911240258,-0.008052329494760903,5
flow_jump,no_flow,rmse,site_shift,80,all,0.8775206081402679,1.0264389481264722,0.14891833998620438,0.12180371473726936,0.14122038952523622,0.14891833998620438,0.12180371473726936,5
flow_jump_observation,no_flow,rmse,site_shift,80,all,0.8798941891457732,1.0258108380309527,0.14591664888517955,0.11862480408125975,0.1421981050468056,0.14591664888517955,0.11862480408125975,5
flow_jump,no_flow,rmse,site_shift,80,site_0,0.7061905136867549,0.8802786209486124,0.17408810726185758,0.19098896244543762,0.14139244830819556,0.17408810726185758,0.19098896244543762,5
flow_jump_observation,no_flow,rmse,site_shift,80,site_0,0.7021048977384351,0.8792948731902112,0.1771899754517761,0.19872138415758722,0.14275153577864083,0.1771899754517761,0.19872138415758722,5
flow_jump,no_flow,rmse,site_shift,80,site_1,0.7476784465973623,0.8717854098558945,0.12410696325853225,0.15245482546231925,0.1046824004305843,0.12410696325853225,0.15245482546231925,5
flow_jump_observation,no_flow,rmse,site_shift,80,site_1,0.7442041668339794,0.8711623211193411,0.12695815428536167,0.15142130039171386,0.10597388845856001,0.12695815428536167,0.15142130039171386,5
flow_jump,no_flow,rmse,site_shift,80,site_1_minus_site_0,0.04148793291060736,-0.00849321109271792,-0.049981144003325276,-0.0664860188716946,0.04145819093181714,-0.049981144003325276,-0.0664860188716946,5
flow_jump_observation,no_flow,rmse,site_shift,80,site_1_minus_site_0,0.04209926909554424,-0.0081325520708701,-0.05023182116641434,-0.06591063111300159,0.04162641383530587,-0.05023182116641434,-0.06591063111300159,5
flow_jump,no_flow,rmse,site_shift,100,all,0.776246404775291,1.0084838931332016,0.23223748835791042,0.2123658449499628,0.11474992553956458,0.23223748835791042,0.2123658449499628,5
flow_jump_observation,no_flow,rmse,site_shift,100,all,0.7722715906983912,1.0074550335546137,0.23518344285622242,0.21871450424967664,0.11276861971850713,0.23518344285622242,0.21871450424967664,5
flow_jump,no_flow,rmse,site_shift,100,site_0,0.6034729758265216,0.8403281855472653,0.23685520972074361,0.1998648021093451,0.08226304246390073,0.23685520972074361,0.1998648021093451,5
flow_jump_observation,no_flow,rmse,site_shift,100,site_0,0.6029328199669927,0.8395206453622421,0.23658782539524958,0.19980341655342293,0.08087237488152106,0.23658782539524958,0.19980341655342293,5
flow_jump,no_flow,rmse,site_shift,100,site_1,0.6661922363809999,0.8489897992971629,0.18279756291616306,0.16942362890419305,0.055469227924901984,0.18279756291616306,0.16942362890419305,5
flow_jump_observation,no_flow,rmse,site_shift,100,site_1,0.6669879461214501,0.848568753187584,0.18158080706613394,0.16725995331377042,0.054003542188311895,0.18158080706613394,0.16725995331377042,5
flow_jump,no_flow,rmse,site_shift,100,site_1_minus_site_0,0.0627192605544781,0.00866161374989762,-0.05405764680458047,-0.06472987171570349,0.03399519432961797,-0.05405764680458047,-0.06472987171570349,5
flow_jump_observation,no_flow,rmse,site_shift,100,site_1_minus_site_0,0.06405512615445745,0.00904810782534192,-0.055007018329115545,-0.06537260194948259,0.034207116159209815,-0.055007018329115545,-0.06537260194948259,5
flow_jump,no_flow,rmse,smooth,5,all,0.5735682084494189,0.5755023400215314,0.001934131572112574,0.0002800318762874454,0.01033606073779616,0.001934131572112574,0.0002800318762874454,5
flow_jump_observation,no_flow,rmse,smooth,5,all,0.5737273637666647,0.575253806202522,0.0015264424358573559,0.0019954649413327363,0.009690373597223731,0.0015264424358573559,0.0019954649413327363,5
flow_jump,no_flow,rmse,smooth,10,all,0.5354039067814917,0.5269005838698257,-0.008503322911665967,-0.0038441874343506655,0.018190250589778998,-0.008503322911665967,-0.0038441874343506655,5
flow_jump_observation,no_flow,rmse,smooth,10,all,0.5345128845872346,0.526914898277733,-0.00759798630950147,-0.003663271812250568,0.018894805249022116,-0.00759798630950147,-0.003663271812250568,5
flow_jump,no_flow,rmse,smooth,20,all,0.5258191923896403,0.5175155596037004,-0.008303632785939818,-0.00428055572391961,0.01975097095774805,-0.008303632785939818,-0.00428055572391961,5
flow_jump_observation,no_flow,rmse,smooth,20,all,0.5258234168634186,0.517358402364292,-0.008465014499126655,-0.004139218319083149,0.019778582836276745,-0.008465014499126655,-0.004139218319083149,5
flow_jump,no_flow,rmse,smooth,40,all,0.5143524337047574,0.5044472522752473,-0.009905181429510001,-0.008770578226264591,0.01594928626192918,-0.009905181429510001,-0.008770578226264591,5
flow_jump_observation,no_flow,rmse,smooth,40,all,0.5147093936328643,0.5042539493849004,-0.010455444247963897,-0.008828984359742886,0.016484757692368304,-0.010455444247963897,-0.008828984359742886,5
flow_jump,no_flow,rmse,smooth,80,all,0.47256260415668017,0.5021973678687889,0.02963476371210879,0.022809468875607808,0.029261669473038016,0.02963476371210879,0.022809468875607808,5
flow_jump_observation,no_flow,rmse,smooth,80,all,0.4719122599690736,0.5022695484648689,0.03035728849579532,0.022422351238339966,0.028936462580393594,0.03035728849579532,0.022422351238339966,5
flow_jump,no_flow,rmse,smooth,100,all,0.4735099448736184,0.4957097140291743,0.022199769155555882,0.02905512735332011,0.028937858524017,0.022199769155555882,0.02905512735332011,5
flow_jump_observation,no_flow,rmse,smooth,100,all,0.4720092296125194,0.49558736629650263,0.02357813668398322,0.03139819579090819,0.029841037740013447,0.02357813668398322,0.03139819579090819,5
flow_jump,no_jump,coverage_90,informative_observation,5,all,0.8462804737388494,0.8621502607567638,0.015869787017914593,-0.008618300027719794,0.07733611332981072,-0.03636837651238649,-0.012506500903935236,5
flow_jump_observation,no_jump,coverage_90,informative_observation,5,all,0.8467857765611649,0.8592393701732253,0.01245359361206031,-0.009071894766020772,0.07048487886775125,-0.03326105948827549,-0.012853215780480043,5
flow_jump,no_jump,coverage_90,informative_observation,10,all,0.931390892536965,0.8438308452232934,-0.08756004731367151,-0.07204596426681453,0.08670393112931862,0.022540589704347226,0.006556568893270831,5
flow_jump_observation,no_jump,coverage_90,informative_observation,10,all,0.931775530466186,0.844203369605015,-0.0875721608611711,-0.07189476602071421,0.08682230213010005,0.022238698979529282,0.007123490263741705,5
flow_jump,no_jump,coverage_90,informative_observation,20,all,0.8438931715829956,0.8597324920523921,0.015839320469396623,0.018037447309087296,0.02020447790062676,-0.017925856265581363,-0.018037447309087296,5
flow_jump_observation,no_jump,coverage_90,informative_observation,20,all,0.8445118147605403,0.8614755204428836,0.016963705682343132,0.018331536123909364,0.018772703784102455,-0.019221599490774975,-0.018331536123909364,5
flow_jump,no_jump,coverage_90,informative_observation,40,all,0.9231308771286206,0.899865815808317,-0.023265061320303725,-0.024254375154054708,0.041638459303170144,0.014777251388486335,0.024254375154054708,5
flow_jump_observation,no_jump,coverage_90,informative_observation,40,all,0.9232185827027408,0.8997525618804572,-0.023466020822283752,-0.02556075918166134,0.04167870703235622,0.0150294440847345,0.02556075918166134,5
flow_jump,no_jump,coverage_90,informative_observation,80,all,0.908542677233703,0.9072870474298702,-0.0012556298038327806,0.0015875815840538099,0.008840272721480722,-0.0012070730786715167,-0.0018093939769487921,5
flow_jump_observation,no_jump,coverage_90,informative_observation,80,all,0.9081523724929899,0.9073252083291496,-0.000827164163840255,0.0012640971619779506,0.009508089563128088,-0.0012110759392660597,-0.0012640971619779506,5
flow_jump,no_jump,coverage_90,informative_observation,100,all,0.9061507379362927,0.8957231033044245,-0.010427634631868266,-0.00886599470021543,0.009831954119195723,-0.0038066147649446157,-0.000176397953783769,5
flow_jump_observation,no_jump,coverage_90,informative_observation,100,all,0.9064073332918203,0.8952506107018913,-0.011156722589929035,-0.01191213254414425,0.007964536970235596,-0.0019811358533710966,0.0,5
flow_jump,no_jump,coverage_90,jumps,5,all,0.8261069337058137,0.7258415128435972,-0.10026542086221646,-0.11476975120034905,0.06562442886380572,0.0967887731101432,0.09738651243998275,5
flow_jump_observation,no_jump,coverage_90,jumps,5,all,0.8219105074573377,0.7326183703857182,-0.08929213707161958,-0.11591553906591001,0.058143409459376134,0.08505163074250569,0.0947130074203405,5
flow_jump,no_jump,coverage_90,jumps,10,all,0.8318289348309875,0.7883198742707421,-0.04350906056024535,-0.06273093485206283,0.08310628894354916,0.03693332943846441,0.049308578039777395,5
flow_jump_observation,no_jump,coverage_90,jumps,10,all,0.8296312129294169,0.7878169318343062,-0.04181428109511056,-0.06264758994304764,0.08522979675139164,0.03527128676948858,0.04465298996071587,5
flow_jump,no_jump,coverage_90,jumps,20,all,0.8786331118187085,0.8722076468056377,-0.0064254650130707745,0.0066921869405964785,0.04691610373882693,0.014815519187261627,0.020975135435477132,5
flow_jump_observation,no_jump,coverage_90,jumps,20,all,0.8793221479341963,0.8723495333320999,-0.006972614602096328,0.00630662884525357,0.046487186369029945,0.015384894085357925,0.021030698708153994,5
flow_jump,no_jump,coverage_90,jumps,40,all,0.8966157208225967,0.8668363369466551,-0.029779383875941635,-0.056443692710606785,0.04768714553459153,0.03372464359578868,0.05079113924050638,5
flow_jump_observation,no_jump,coverage_90,jumps,40,all,0.8967530884668278,0.8673034002004272,-0.029449688266400553,-0.056225447402880824,0.047623940111762506,0.033649090059788375,0.050409209951986056,5
flow_jump,no_jump,coverage_90,jumps,80,all,0.8923340831633656,0.8835106753288928,-0.008823407834472862,-0.015359013531208943,0.02677565902196338,-0.0032529711469192037,-0.007986560546390908,5
flow_jump_observation,no_jump,coverage_90,jumps,80,all,0.8923389852330134,0.8835484090623439,-0.008790576170669539,-0.015413574858140544,0.02681133907659381,-0.0032857472988290894,-0.007848861226625536,5
flow_jump,no_jump,coverage_90,jumps,100,all,0.9033790660253198,0.8904218877197498,-0.012957178305570017,-0.007938673068529023,0.020917534596960177,-0.0013820494440529795,-0.003911630213211392,5
flow_jump_observation,no_jump,coverage_90,jumps,100,all,0.9034721230250404,0.8901819354801374,-0.013290187544903164,-0.007884111741597422,0.021622882117353075,-0.0011360979876707366,-0.003884083521568993,5
flow_jump,no_jump,coverage_90,misspecified,5,all,0.737265738942422,0.6744211230725919,-0.06284461586983,-0.06470076380160494,0.050073927812849806,0.06284461586983,0.06470076380160494,5
flow_jump_observation,no_jump,coverage_90,misspecified,5,all,0.7494566350255778,0.6741831492330463,-0.07527348579253146,-0.06010366794602939,0.06315584187596349,0.07527348579253146,0.06010366794602939,5
flow_jump,no_jump,coverage_90,misspecified,10,all,0.762040845146809,0.7864726583340461,0.024431813187237104,-0.009494344000773536,0.05034081604197101,-0.024431813187237104,0.009494344000773536,5
flow_jump_observation,no_jump,coverage_90,misspecified,10,all,0.7622241713225998,0.7879772639087875,0.025753092586187677,-0.005336942859905269,0.04907597617042602,-0.025753092586187677,0.005336942859905269,5
flow_jump,no_jump,coverage_90,misspecified,20,all,0.8819066764246685,0.8274829411041887,-0.054423735320479706,-0.040902374150329934,0.04346649542694457,0.04297236960779578,0.040902374150329934,5
flow_jump_observation,no_jump,coverage_90,misspecified,20,all,0.8826251756770755,0.8242818295554685,-0.058343346121607166,-0.03977933208550888,0.051198074919785924,0.04725892979475084,0.03977933208550888,5
flow_jump,no_jump,coverage_90,misspecified,40,all,0.8979487106480699,0.8267012366567211,-0.07124747399134887,-0.011466850556595465,0.1508835859771421,0.06419353474451046,-0.002473560173733458,5
flow_jump_observation,no_jump,coverage_90,misspecified,40,all,0.9000944043956742,0.8271338971237114,-0.07296050727196282,-0.011929727377042676,0.15101579855341127,0.0653397033025113,0.004674444422803514,5
flow_jump,no_jump,coverage_90,misspecified,80,all,0.8871848562193394,0.8725693433684502,-0.01461551285088929,-0.015133513818826327,0.007580357502692323,0.014517000389062873,0.015133513818826327,5
flow_jump_observation,no_jump,coverage_90,misspecified,80,all,0.8871133328698313,0.874948504790979,-0.012164828078852353,-0.010892106130201307,0.006890729277022463,0.012164828078852353,0.010892106130201307,5
flow_jump,no_jump,coverage_90,misspecified,100,all,0.9204126612916197,0.8938057635730392,-0.026606897718580446,-0.02443109053295245,0.008309877613750368,-0.014159317387562886,-0.012243149017392763,5
flow_jump_observation,no_jump,coverage_90,misspecified,100,all,0.9205591148826235,0.8928883776125831,-0.027670737270040435,-0.023800610777263365,0.009982334068182584,-0.013447492495206558,-0.014015542527705649,5
flow_jump,no_jump,coverage_90,site_shift,5,all,0.8266778381926188,0.8270329025685392,0.0003550643759205441,-0.012868720368078068,0.060405428780114394,-0.0006872193499412704,0.012868720368078068,5
flow_jump_observation,no_jump,coverage_90,site_shift,5,all,0.8263413075136917,0.8259271629030376,-0.00041414461065414354,-0.012471681808627455,0.06111953293738158,-0.00025016533738739797,0.012471681808627455,5
flow_jump,no_jump,coverage_90,site_shift,5,site_0,0.7554571179722726,0.7882906235783473,0.032833505606074766,-0.0026384243775547933,0.05930662106516476,-0.03492444724588854,-0.005227354099534454,5
flow_jump_observation,no_jump,coverage_90,site_shift,5,site_0,0.7662107569779798,0.7843789751275997,0.01816821814961993,-0.00583601861797356,0.056445410400508954,-0.020502625596809355,-0.00583601861797356,5
flow_jump,no_jump,coverage_90,site_shift,5,site_1,0.7420599458305934,0.7330911111341931,-0.008968834696400174,0.016820285026836967,0.049647452709598014,0.008968834696400174,-0.016820285026836967,5
flow_jump_observation,no_jump,coverage_90,site_shift,5,site_1,0.7533775249943022,0.7307282299428087,-0.022649295051493445,-0.021436890913647977,0.039860539040866796,0.022649295051493445,0.021436890913647977,5
flow_jump,no_jump,coverage_90,site_shift,5,site_1_minus_site_0,-0.013397172141679181,-0.055199512444154074,-0.0418023403024749,-0.0602911562412325,0.04156416971071015,0.04180234030247487,0.06029115624123249,5
flow_jump_observation,no_jump,coverage_90,site_shift,5,site_1_minus_site_0,-0.012833231983677579,-0.05365074518479094,-0.04081751320111336,-0.0603228096737759,0.0345196562019503,0.040817513201113355,0.0603228096737759,5
