world,n_train,model,mean,median,sd,minimum,maximum,n
smooth,20,flow_jump_observation,0.33165609240531924,0.3290996253490448,0.030952848694658516,0.3065846562385559,0.3828501403331756,5
smooth,20,representation_linear,0.35480258990707103,0.3419674686698012,0.022551862429971356,0.3328275522897378,0.380776333075792,5
smooth,20,representation_mlp,0.7137509196703348,0.685975783219734,0.08476192571763384,0.6428886371028744,0.8550401501342907,5
smooth,40,gradient_boosting,0.17388020438825502,0.1705870066131236,0.011321280905861856,0.1628570625646684,0.1926689173119902,5
smooth,40,gru_from_scratch,0.2707535445690155,0.2546779215335846,0.03714390362487622,0.2267909944057464,0.3179330825805664,5
smooth,40,engineered_linear,0.30010493619340917,0.2979280510180062,0.006942804358413483,0.2928813436287485,0.3093250737831951,5
smooth,40,flow_jump,0.3206303477287292,0.320194274187088,0.012110812631086015,0.3024895191192627,0.3344254195690155,5
smooth,40,flow_jump_observation,0.32090837955474855,0.3201873302459717,0.011870197400628543,0.303497850894928,0.3348990678787231,5
smooth,40,representation_linear,0.34286773488916233,0.3411613574200185,0.006525672892333204,0.3361940136126901,0.3506930001905757,5
smooth,40,representation_mlp,0.49795053704717757,0.4878138537410973,0.027884840557835213,0.4701285402408664,0.5283332899186419,5
smooth,80,gradient_boosting,0.15542576887135112,0.1563571127648797,0.004096767482372704,0.1510642379308737,0.1612662770947592,5
smooth,80,gru_from_scratch,0.27261211872100827,0.2622853219509125,0.026181061612832155,0.2500313818454742,0.3136096596717834,5
smooth,80,flow_jump_observation,0.29296875,0.2884406447410583,0.017386141501788237,0.2751542627811432,0.3177483677864074,5
smooth,80,flow_jump,0.29327683448791503,0.2888700664043426,0.0176211919712581,0.275347501039505,0.3183062374591827,5
smooth,80,engineered_linear,0.2965999113834096,0.2959826313468578,0.006315334960956046,0.2884907626924547,0.3062336259342467,5
smooth,80,representation_linear,0.3365207040448489,0.3391282073884388,0.010340156716256784,0.3208624877277741,0.3467040275827184,5
smooth,80,representation_mlp,0.4054810952889829,0.4036073992312621,0.02270525052404249,0.3735018091985648,0.4369054529405535,5
smooth,100,gradient_boosting,0.15232187213859658,0.1527070449971541,0.003507203160617532,0.1469668157512596,0.1567501192727704,5
smooth,100,gru_from_scratch,0.2542539268732071,0.2538968622684479,0.015054506736944155,0.2353140264749527,0.2759532928466797,5
smooth,100,flow_jump_observation,0.2915200531482696,0.2922722995281219,0.017408159514576794,0.2633927464485168,0.3097605407238006,5
smooth,100,flow_jump,0.29236813187599175,0.2928628325462341,0.017533849744120183,0.2638812065124511,0.3097918331623077,5
smooth,100,engineered_linear,0.2949066509437457,0.2960250032345849,0.005181709755713804,0.2866047186289331,0.2998215557126683,5
smooth,100,representation_linear,0.3330652112434306,0.333161671152738,0.005981090251723324,0.324174145111932,0.3410205438992328,5
smooth,100,representation_mlp,0.3818054544166381,0.3847931594173459,0.007449245825295189,0.3736008353122799,0.3898685682024378,5
