world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n
site_shift,10,gru_from_scratch,all,latent_aligned_r2,0.6738164600760848,0.6758853682523234,0.010955776557815383,0.6623781977078136,0.6876915622407768,5
site_shift,20,flow_jump,all,latent_aligned_r2,0.5496598563801698,0.5449557819218152,0.012236984645105756,0.5344810637167086,0.5645499346925557,5
site_shift,20,flow_jump,site_0,latent_aligned_r2,0.6102596093326975,0.6166236113211606,0.02224351052090417,0.5794285677109587,0.6376371868409685,5
site_shift,20,flow_jump,site_1,latent_aligned_r2,0.5275857545289344,0.528248107508991,0.011361557247633687,0.5095972680928453,0.5402438502340716,5
site_shift,20,flow_jump,site_1_minus_site_0,latent_aligned_r2,-0.08267385480376306,-0.0864523334065374,0.03211367779451289,-0.1280399187481231,-0.0391847174768871,5
site_shift,20,flow_jump_observation,all,latent_aligned_r2,0.5500292180366779,0.544466775161931,0.011987923634410359,0.5366949495464984,0.5647445668440887,5
site_shift,20,flow_jump_observation,site_0,latent_aligned_r2,0.6097931397504743,0.6168734415003959,0.022537748557801596,0.5789337871486554,0.637765830965646,5
site_shift,20,flow_jump_observation,site_1,latent_aligned_r2,0.5277371523834468,0.5312662941049813,0.01096259072552466,0.5100702083279387,0.5394350114028037,5
site_shift,20,flow_jump_observation,site_1_minus_site_0,latent_aligned_r2,-0.08205598736702759,-0.0856071473954146,0.03185299704295979,-0.1276956226377072,-0.0394987757458517,5
site_shift,20,gru_from_scratch,all,latent_aligned_r2,0.6730065894196529,0.6775388488448584,0.008931133613873416,0.660160838397569,0.6800746756656092,5
site_shift,40,flow_jump,all,latent_aligned_r2,0.5635068595515313,0.5613404747109315,0.02134149814894636,0.5377488776444262,0.5937982607025342,5
site_shift,40,flow_jump,site_0,latent_aligned_r2,0.6156148458420047,0.6108237048235343,0.024487271689166704,0.5879763906965901,0.6507767210094284,5
site_shift,40,flow_jump,site_1,latent_aligned_r2,0.5195237226273611,0.5187277613608519,0.014029606073740637,0.4997227645106591,0.5355057858956815,5
site_shift,40,flow_jump,site_1_minus_site_0,latent_aligned_r2,-0.09609112321464344,-0.0980313305537492,0.016703848367438025,-0.1152709351137468,-0.0692486293357382,5
site_shift,40,flow_jump_observation,all,latent_aligned_r2,0.5637691071575454,0.561433175837515,0.022179055746715404,0.5377471417847277,0.5959459024993482,5
site_shift,40,flow_jump_observation,site_0,latent_aligned_r2,0.6156433554594686,0.6104395110598494,0.024607000294900084,0.5880552929776387,0.651265133157201,5
site_shift,40,flow_jump_observation,site_1,latent_aligned_r2,0.5195839887340831,0.5190941737125035,0.014175221463228579,0.5000503959145016,0.5360172244716276,5
site_shift,40,flow_jump_observation,site_1_minus_site_0,latent_aligned_r2,-0.09605936672538544,-0.0977550026515465,0.016805342736559332,-0.1152479086855734,-0.0689611192651351,5
site_shift,40,gru_from_scratch,all,latent_aligned_r2,0.6797566595542215,0.6844152699128385,0.009351666932846486,0.665374467014807,0.6881107219221442,5
site_shift,80,flow_jump,all,latent_aligned_r2,0.5693839944168638,0.56948084699121,0.01224924294619357,0.5522743279880372,0.5858791175519075,5
site_shift,80,flow_jump,site_0,latent_aligned_r2,0.6123831788043408,0.6201514971640164,0.02491920630742643,0.5831016005148173,0.6393543068600629,5
site_shift,80,flow_jump,site_1,latent_aligned_r2,0.5300339695102501,0.5204223762673786,0.018580245635655957,0.5104949833913751,0.5503432332152445,5
site_shift,80,flow_jump,site_1_minus_site_0,latent_aligned_r2,-0.08234920929409062,-0.0796060092333243,0.018271346434381233,-0.1096565137726413,-0.0637333376288198,5
site_shift,80,flow_jump_observation,all,latent_aligned_r2,0.5698148006299346,0.5698155595799577,0.012421039623688209,0.5528671556324773,0.5871160487119607,5
site_shift,80,flow_jump_observation,site_0,latent_aligned_r2,0.6130643796178491,0.621371094936382,0.025222519291869184,0.5833357879913509,0.639322297795726,5
site_shift,80,flow_jump_observation,site_1,latent_aligned_r2,0.5309503320415236,0.5207239100977521,0.018428531574136174,0.5124437028578641,0.5523612569718709,5
site_shift,80,flow_jump_observation,site_1_minus_site_0,latent_aligned_r2,-0.08211404757632543,-0.079388884792697,0.0181681107057777,-0.1089273920785178,-0.0633212007558622,5
site_shift,80,gru_from_scratch,all,latent_aligned_r2,0.6806934227829414,0.6858403007558339,0.010301896280686475,0.664643945036891,0.6892013162703172,5
site_shift,100,flow_jump,all,latent_aligned_r2,0.5777602943092879,0.5798194623067892,0.018001304684079435,0.5487864045038914,0.5928100679990755,5
