model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump_observation,no_jump,mae,misspecified,10,all,1.8669105529785157,1.9878746271133423,0.12096407413482653,0.03246557712554887,0.2852926488573984,0.12096407413482653,0.03246557712554887,5
flow_jump,no_jump,mae,misspecified,20,all,1.6023372888565064,1.6169737339019776,0.01463644504547119,0.05484664440155029,0.17144451612608672,0.01463644504547119,0.05484664440155029,5
flow_jump_observation,no_jump,mae,misspecified,20,all,1.5849903106689454,1.6034936428070068,0.018503332138061525,0.05284249782562234,0.17606830479413763,0.018503332138061525,0.05284249782562234,5
flow_jump,no_jump,mae,misspecified,40,all,1.6755884408950805,1.825983715057373,0.15039527416229262,0.033324599266052246,0.3966014453189172,0.15039527416229262,0.033324599266052246,5
flow_jump_observation,no_jump,mae,misspecified,40,all,1.674325704574585,1.829723310470581,0.15539760589599613,0.036682963371276855,0.3898742387755793,0.15539760589599613,0.036682963371276855,5
flow_jump,no_jump,mae,misspecified,80,all,1.4711745023727416,1.61078839302063,0.13961389064788818,0.27450597286224365,0.324477326172743,0.13961389064788818,0.27450597286224365,5
flow_jump_observation,no_jump,mae,misspecified,80,all,1.4675967693328857,1.6201803922653197,0.15258362293243408,0.24915003776550293,0.3383645114955331,0.15258362293243408,0.24915003776550293,5
flow_jump,no_jump,mae,misspecified,100,all,1.6109678506851197,1.5832226276397705,-0.027745223045349033,0.04065263271331809,0.29305750667533503,-0.027745223045349033,0.04065263271331809,5
flow_jump_observation,no_jump,mae,misspecified,100,all,1.6218761444091796,1.5776320576667786,-0.04424408674240106,0.043663859367370605,0.31061315990483546,-0.04424408674240106,0.043663859367370605,5
flow_jump,no_jump,mae,site_shift,5,all,0.6767417669296265,0.6786059975624085,0.0018642306327819823,-0.0197259783744812,0.18052211691090322,0.0018642306327819823,-0.0197259783744812,5
flow_jump_observation,no_jump,mae,site_shift,5,all,0.6751914620399475,0.6761875510215759,0.0009960889816284179,-0.019669413566589355,0.18171275858566607,0.0009960889816284179,-0.019669413566589355,5
flow_jump,no_jump,mae,site_shift,10,all,0.6888314604759216,0.7076876282691955,0.018856167793273926,-0.021409034729003906,0.11133795500889827,0.018856167793273926,-0.021409034729003906,5
flow_jump_observation,no_jump,mae,site_shift,10,all,0.6825292706489563,0.7089576959609986,0.026428425312042238,-0.02104133367538452,0.12458018233790595,0.026428425312042238,-0.02104133367538452,5
flow_jump,no_jump,mae,site_shift,20,all,0.6124495506286621,0.6526748895645141,0.04022533893585205,0.08213245868682861,0.13714336119466947,0.04022533893585205,0.08213245868682861,5
flow_jump_observation,no_jump,mae,site_shift,20,all,0.6108365774154663,0.6522986054420471,0.04146202802658081,0.08763355016708374,0.13772010019875677,0.04146202802658081,0.08763355016708374,5
flow_jump,no_jump,mae,site_shift,40,all,0.5984388172626496,0.6053195714950561,0.006880754232406627,-0.05438631772994995,0.1548200425096263,0.006880754232406627,-0.05438631772994995,5
flow_jump_observation,no_jump,mae,site_shift,40,all,0.5980675399303437,0.6166483342647553,0.01858079433441161,-0.016277015209197998,0.14930841618465665,0.01858079433441161,-0.016277015209197998,5
flow_jump,no_jump,mae,site_shift,80,all,0.49622865319252013,0.5374550998210907,0.04122644662857057,0.04641714692115784,0.056259313210053744,0.04122644662857057,0.04641714692115784,5
flow_jump_observation,no_jump,mae,site_shift,80,all,0.49722321033477784,0.5340707838535309,0.03684757351875306,0.04846993088722229,0.05316083768802141,0.03684757351875306,0.04846993088722229,5
flow_jump,no_jump,mae,site_shift,100,all,0.44852811098098755,0.5093292593955994,0.06080114841461184,-0.031021684408187866,0.2093167777297297,0.06080114841461184,-0.031021684408187866,5
flow_jump_observation,no_jump,mae,site_shift,100,all,0.4464406371116638,0.5084137856960297,0.06197314858436581,-0.02639168500900274,0.20963309700310598,0.06197314858436581,-0.02639168500900274,5
flow_jump,no_jump,mae,smooth,5,all,0.36677074432373047,0.3865851163864136,0.019814372062683116,0.014555126428604126,0.020825985693663732,0.019814372062683116,0.014555126428604126,5
flow_jump_observation,no_jump,mae,smooth,5,all,0.36688383221626275,0.38672465085983276,0.019840818643569957,0.017010003328323364,0.02103359617675058,0.019840818643569957,0.017010003328323364,5
flow_jump,no_jump,mae,smooth,10,all,0.33805795907974245,0.3540425062179565,0.015984547138214112,0.022834867238998413,0.03923572772871229,0.015984547138214112,0.022834867238998413,5
flow_jump_observation,no_jump,mae,smooth,10,all,0.33712295889854427,0.3539938628673553,0.016870903968811034,0.02290183305740351,0.03881527562243287,0.016870903968811034,0.02290183305740351,5
