epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.927793025970459,1.1726199388504028,0.7085559964179993,0.9666171669960022,1.3785030841827393,6.985266208648682,0.0,0.0,0.0,1.1726199388504028,1,0.7085559964179993,1,0
2,0.9029068350791931,1.1469662189483643,0.6973026990890503,0.9555918574333191,1.3413493633270264,6.985360622406006,0.0,0.0,0.0,1.1469662189483643,2,0.6973026990890503,2,0
3,0.8786493539810181,1.121777892112732,0.6860399842262268,0.944620668888092,1.305373191833496,6.986026763916016,0.0,0.0,0.0,1.121777892112732,3,0.6860399842262268,3,0
4,0.8550266027450562,1.0971148014068604,0.6747869849205017,0.9337770938873291,1.2707396745681763,6.987208366394043,0.0,0.0,0.0,1.0971148014068604,4,0.6747869849205017,4,0
5,0.8320388793945312,1.0730503797531128,0.6635780930519104,0.9231534004211426,1.2373642921447754,6.988864898681641,0.0,0.0,0.0,1.0730503797531128,5,0.6635780930519104,5,0
6,0.8096956014633179,1.0496337413787842,0.6524475812911987,0.9128256440162659,1.2051454782485962,6.990967750549316,0.0,0.0,0.0,1.0496337413787842,6,0.6524475812911987,6,0
7,0.7880067825317383,1.0269007682800293,0.6414176225662231,0.9028617739677429,1.1740493774414062,6.993502616882324,0.0,0.0,0.0,1.0269007682800293,7,0.6414176225662231,7,0
8,0.7669802904129028,1.0048794746398926,0.6305549144744873,0.8933255076408386,1.1440669298171997,6.996461868286133,0.0,0.0,0.0,1.0048794746398926,8,0.6305549144744873,8,0
9,0.7466202974319458,0.9835867881774902,0.619880735874176,0.8842701315879822,1.1152055263519287,6.999834060668945,0.0,0.0,0.0,0.9835867881774902,9,0.619880735874176,9,0
10,0.7269241809844971,0.9630246162414551,0.6094285845756531,0.8757322430610657,1.087478518486023,7.00361442565918,0.0,0.0,0.0,0.9630246162414551,10,0.6094285845756531,10,0
11,0.7078825235366821,0.9431780576705933,0.5992290377616882,0.8677268028259277,1.0608911514282227,7.007788181304932,0.0,0.0,0.0,0.9431780576705933,11,0.5992290377616882,11,0
12,0.6894791722297668,0.9240153431892395,0.5893045663833618,0.8602439165115356,1.03543221950531,7.012337684631348,0.0,0.0,0.0,0.9240153431892395,12,0.5893045663833618,12,0
13,0.6716930270195007,0.9054923057556152,0.579653263092041,0.8532518148422241,1.0110706090927124,7.017241477966309,0.0,0.0,0.0,0.9054923057556152,13,0.579653263092041,13,0
14,0.654499351978302,0.8875571489334106,0.5702866315841675,0.8467031717300415,0.9877572655677795,7.0224761962890625,0.0,0.0,0.0,0.8875571489334106,14,0.5702866315841675,14,0
15,0.6378716826438904,0.8701568841934204,0.5611882209777832,0.8405432105064392,0.9654287695884705,7.028019428253174,0.0,0.0,0.0,0.8701568841934204,15,0.5611882209777832,15,0
16,0.6217824816703796,0.8532412648200989,0.552346408367157,0.834716260433197,0.9440126419067383,7.033851623535156,0.0,0.0,0.0,0.8532412648200989,16,0.552346408367157,16,0
17,0.6062042713165283,0.8367667198181152,0.5439805388450623,0.8291698694229126,0.9234296679496765,7.039958477020264,0.0,0.0,0.0,0.8367667198181152,17,0.5439805388450623,17,0
18,0.5911107063293457,0.8206965923309326,0.5360403656959534,0.8238566517829895,0.9035959243774414,7.04632568359375,0.0,0.0,0.0,0.8206965923309326,18,0.5360403656959534,18,0
19,0.5764772295951843,0.805001974105835,0.5283810496330261,0.8187344670295715,0.8844233751296997,7.052942276000977,0.0,0.0,0.0,0.805001974105835,19,0.5283810496330261,19,0
20,0.5622826814651489,0.7896618247032166,0.5211958885192871,0.8137673139572144,0.8658220767974854,7.059793472290039,0.0,0.0,0.0,0.7896618247032166,20,0.5211958885192871,20,0
21,0.5485092401504517,0.7746622562408447,0.5144703984260559,0.8089258074760437,0.8477039933204651,7.066869735717773,0.0,0.0,0.0,0.7746622562408447,21,0.5144703984260559,21,0
22,0.535143256187439,0.7599964737892151,0.5080468654632568,0.8041872382164001,0.8299869298934937,7.074163436889648,0.0,0.0,0.0,0.7599964737892151,22,0.5080468654632568,22,0
