epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.908557653427124,1.0019962787628174,0.4874055087566376,0.7488422393798828,1.5109295845031738,7.668235778808594,0.30947235226631165,0.26901015639305115,0.7167196869850159,1.0019962787628174,1,0.4874055087566376,1,0
2,0.8749517202377319,0.9768620133399963,0.4806307554244995,0.7491949200630188,1.4470161199569702,7.666857719421387,0.3090228736400604,0.2673194706439972,0.715928316116333,0.9768620133399963,2,0.4806307554244995,2,0
3,0.8432419300079346,0.9532341957092285,0.4757852256298065,0.7502046823501587,1.3877307176589966,7.665974140167236,0.30919763445854187,0.26634931564331055,0.7188519239425659,0.9532341957092285,3,0.4757852256298065,3,0
4,0.8133204579353333,0.9309008121490479,0.47266530990600586,0.7517153024673462,1.3330949544906616,7.665558815002441,0.3099913001060486,0.2666056752204895,0.7232310175895691,0.9309008121490479,4,0.47266530990600586,4,0
5,0.7850253582000732,0.9096640348434448,0.47095227241516113,0.7535891532897949,1.2828902006149292,7.665526866912842,0.31138184666633606,0.2679845690727234,0.7278335690498352,0.9096640348434448,5,0.47095227241516113,5,0
6,0.7581707239151001,0.8893700838088989,0.47122693061828613,0.7557023167610168,1.2367336750030518,7.665832996368408,0.31334856152534485,0.26956015825271606,0.733571469783783,0.8893700838088989,6,0.47095227241516113,5,0
7,0.7325853705406189,0.8699123859405518,0.47248998284339905,0.7579519152641296,1.19413161277771,7.666442394256592,0.31588104367256165,0.2713499665260315,0.7400204539299011,0.8699123859405518,7,0.47095227241516113,5,0
8,0.7081305980682373,0.8512202501296997,0.47464531660079956,0.7602635622024536,1.1545661687850952,7.667319297790527,0.3189728558063507,0.2736729085445404,0.7472712397575378,0.8512202501296997,8,0.47095227241516113,5,0
9,0.684699535369873,0.833243727684021,0.4779984652996063,0.7625859379768372,1.1175647974014282,7.668455123901367,0.3226168751716614,0.2776825428009033,0.7552266716957092,0.833243727684021,9,0.47095227241516113,5,0
10,0.6622092723846436,0.8159410953521729,0.4816848337650299,0.764880359172821,1.082729697227478,7.669859409332275,0.3268035650253296,0.2821316421031952,0.7640116810798645,0.8159410953521729,10,0.47095227241516113,5,0
11,0.6405933499336243,0.7992727756500244,0.4858382046222687,0.7671122550964355,1.0497404336929321,7.671539306640625,0.3315207362174988,0.28714779019355774,0.7747876644134521,0.7992727756500244,11,0.47095227241516113,5,0
12,0.6197959184646606,0.7831960916519165,0.49004554748535156,0.7692452073097229,1.018339991569519,7.673496723175049,0.3367544114589691,0.2951447069644928,0.7876585125923157,0.7831960916519165,12,0.47095227241516113,5,0
13,0.5997675061225891,0.7676634788513184,0.4941174387931824,0.7712371945381165,0.9883182644844055,7.675719738006592,0.34249165654182434,0.30357569456100464,0.8017173409461975,0.7676634788513184,13,0.47095227241516113,5,0
14,0.5804628133773804,0.7526220083236694,0.4978712499141693,0.7730398774147034,0.959496796131134,7.678190231323242,0.34872305393218994,0.3097798526287079,0.8169556856155396,0.7526220083236694,14,0.47095227241516113,5,0
15,0.5618390440940857,0.7380149364471436,0.5011516213417053,0.7745993137359619,0.9317173361778259,7.680896759033203,0.3554438650608063,0.3159891366958618,0.8333795666694641,0.7380149364471436,15,0.47095227241516113,5,0
16,0.5438565015792847,0.7237844467163086,0.5038617253303528,0.775860071182251,0.9048352837562561,7.683834075927734,0.3626540005207062,0.3212652802467346,0.8510128259658813,0.7237844467163086,16,0.47095227241516113,5,0
17,0.5264785885810852,0.7098780870437622,0.5059248805046082,0.7767720818519592,0.878716230392456,7.6870036125183105,0.3703582286834717,0.3264506161212921,0.8698987364768982,0.7098780870437622,17,0.47095227241516113,5,0
18,0.509672999382019,0.6962534189224243,0.5073931217193604,0.7772972583770752,0.853234052658081,7.69040584564209,0.3785659670829773,0.3329129219055176,0.8901007771492004,0.6962534189224243,18,0.47095227241516113,5,0
19,0.49341145157814026,0.6828782558441162,0.5081629753112793,0.7774084806442261,0.8282691240310669,7.694039344787598,0.3872905969619751,0.33873555064201355,0.9117021560668945,0.6828782558441162,19,0.47095227241516113,5,0
20,0.47766953706741333,0.6697279214859009,0.5082311630249023,0.7770863175392151,0.8037055730819702,7.697904109954834,0.3965490162372589,0.34664103388786316,0.934805154800415,0.6697279214859009,20,0.47095227241516113,5,0
21,0.46242645382881165,0.6567845344543457,0.5076482892036438,0.7763177752494812,0.7794275879859924,7.701999664306641,0.4063602685928345,0.3554336726665497,0.9595288634300232,0.6567845344543457,21,0.47095227241516113,5,0
22,0.44766512513160706,0.6440373063087463,0.5064835548400879,0.7750961184501648,0.7553156018257141,7.706326484680176,0.4167442321777344,0.36609283089637756,0.9817177653312683,0.6440373063087463,22,0.47095227241516113,5,0
23,0.43337196111679077,0.6314820051193237,0.5046366453170776,0.773419976234436,0.7312411069869995,7.710885047912598,0.42771995067596436,0.3773975372314453,1.0035679340362549,0.6314820051193237,23,0.47095227241516113,5,0
24,0.419538289308548,0.6191204786300659,0.502183735370636,0.7712924480438232,0.707065761089325,7.715679168701172,0.4393039345741272,0.3866561949253082,1.0278470516204834,0.6191204786300659,24,0.47095227241516113,5,0
25,0.40616166591644287,0.6069608926773071,0.4992382824420929,0.7687210440635681,0.6826428174972534,7.720713138580322,0.45150765776634216,0.39972859621047974,1.0525996685028076,0.6069608926773071,25,0.47095227241516113,5,0
26,0.39324724674224854,0.5950189828872681,0.49587133526802063,0.7657188177108765,0.6578258275985718,7.7259907722473145,0.46433547139167786,0.4050604999065399,1.078425645828247,0.5950189828872681,26,0.47095227241516113,5,0
27,0.3808095455169678,0.583321213722229,0.4920438230037689,0.7623084783554077,0.6324843168258667,7.7315168380737305,0.47778254747390747,0.4131080210208893,1.1052625179290771,0.583321213722229,27,0.47095227241516113,5,0
28,0.36887288093566895,0.5719083547592163,0.4878788888454437,0.7585269212722778,0.6065271496772766,7.737292766571045,0.4918316602706909,0.4240221083164215,1.1397595405578613,0.5719083547592163,28,0.47095227241516113,5,0
29,0.35747137665748596,0.560840368270874,0.48326724767684937,0.7544318437576294,0.5799349546432495,7.743315696716309,0.506450355052948,0.4350765645503998,1.1779916286468506,0.560840368270874,29,0.47095227241516113,5,0
30,0.34664738178253174,0.5501996278762817,0.47864189743995667,0.7501084208488464,0.5528024435043335,7.749574661254883,0.5215863585472107,0.4462336003780365,1.2173157930374146,0.5501996278762817,30,0.47095227241516113,5,0
31,0.3364480435848236,0.5400943756103516,0.4739896059036255,0.7456768751144409,0.5253836512565613,7.756056308746338,0.5371626615524292,0.45745041966438293,1.2574383020401,0.5400943756103516,31,0.47095227241516113,5,0
32,0.3269188702106476,0.530659556388855,0.46925005316734314,0.7412980198860168,0.4981214702129364,7.7627387046813965,0.5530745983123779,0.46867835521698,1.298013687133789,0.530659556388855,32,0.46925005316734314,32,0
