epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.7797142267227173,0.7277926206588745,0.3637866973876953,0.4834153652191162,1.1171727180480957,7.549055576324463,0.3082273602485657,0.266801655292511,0.740110456943512,0.7277926206588745,1,0.3637866973876953,1,0
2,0.7579342722892761,0.7101389169692993,0.3585349917411804,0.4808197617530823,1.0698127746582031,7.548567295074463,0.3080708086490631,0.267360657453537,0.7436358332633972,0.7101389169692993,2,0.3585349917411804,2,0
3,0.7373111248016357,0.6934275031089783,0.35375916957855225,0.4788041412830353,1.0268890857696533,7.54860782623291,0.3085780143737793,0.26727545261383057,0.7490649819374084,0.6934275031089783,3,0.35375916957855225,3,0
4,0.717754065990448,0.6775942444801331,0.34951984882354736,0.4773489832878113,0.9879872798919678,7.549163341522217,0.3096500337123871,0.2671676278114319,0.755936324596405,0.6775942444801331,4,0.34951984882354736,4,0
5,0.6991884708404541,0.6625677347183228,0.3462770879268646,0.4764123260974884,0.9527992010116577,7.550239086151123,0.3112112283706665,0.2676422595977783,0.7562631964683533,0.6625677347183228,5,0.3462770879268646,5,0
6,0.6815420389175415,0.6482611298561096,0.3442896604537964,0.47590482234954834,0.9210320115089417,7.551782608032227,0.31319546699523926,0.26864051818847656,0.7571935057640076,0.6482611298561096,6,0.3442896604537964,6,0
7,0.6647436022758484,0.6345869898796082,0.34321504831314087,0.47572702169418335,0.8923720717430115,7.553739547729492,0.31554481387138367,0.27011051774024963,0.7593384385108948,0.6345869898796082,7,0.34321504831314087,7,0
8,0.6487218737602234,0.6214690208435059,0.34293100237846375,0.4757990539073944,0.8665027618408203,7.556063175201416,0.3182101547718048,0.27200764417648315,0.7626481056213379,0.6214690208435059,8,0.34293100237846375,8,0
9,0.6334065198898315,0.6088422536849976,0.3431301414966583,0.47606104612350464,0.8431044816970825,7.558715343475342,0.3211541473865509,0.2742965817451477,0.7675975561141968,0.6088422536849976,9,0.34293100237846375,8,0
10,0.6187302470207214,0.5966472625732422,0.34373122453689575,0.47645890712738037,0.8218576908111572,7.561666488647461,0.3243520259857178,0.2769513428211212,0.7771812081336975,0.5966472625732422,10,0.34293100237846375,8,0
11,0.6046304702758789,0.5848275423049927,0.3445986807346344,0.4769379198551178,0.8024543523788452,7.564897537231445,0.32779034972190857,0.2799539864063263,0.7869773507118225,0.5848275423049927,11,0.34293100237846375,8,0
12,0.5910497307777405,0.5733286142349243,0.34564924240112305,0.4774405360221863,0.7846088409423828,7.568394660949707,0.3314667046070099,0.2832947373390198,0.7969900965690613,0.5733286142349243,12,0.34293100237846375,8,0
13,0.5779349207878113,0.5620983242988586,0.3467528522014618,0.47790655493736267,0.7680634260177612,7.572149276733398,0.33538880944252014,0.2869718074798584,0.8072559237480164,0.5620983242988586,13,0.34293100237846375,8,0
14,0.5652370452880859,0.5510873198509216,0.34786689281463623,0.47827452421188354,0.7525867223739624,7.576154708862305,0.33957383036613464,0.2909909784793854,0.8178403973579407,0.5510873198509216,14,0.34293100237846375,8,0
15,0.5529109239578247,0.5402500033378601,0.34891289472579956,0.47848379611968994,0.7379708290100098,7.5804057121276855,0.3440469801425934,0.2953636050224304,0.8288331031799316,0.5402500033378601,15,0.34293100237846375,8,0
16,0.5409154295921326,0.5295450091362,0.34988901019096375,0.4784754812717438,0.724027693271637,7.584898471832275,0.34883973002433777,0.30010518431663513,0.8403435349464417,0.5295450091362,16,0.34293100237846375,8,0
17,0.5292127728462219,0.518936038017273,0.3504546284675598,0.47819453477859497,0.7105846405029297,7.589632511138916,0.3539884090423584,0.3052331805229187,0.8524972796440125,0.518936038017273,17,0.34293100237846375,8,0
18,0.5177690982818604,0.5083924531936646,0.35081058740615845,0.47759154438972473,0.6974799036979675,7.59460973739624,0.35953289270401,0.3107665181159973,0.864924430847168,0.5083924531936646,18,0.34293100237846375,8,0
19,0.506554126739502,0.497890830039978,0.35083913803100586,0.47662588953971863,0.6845592260360718,7.599834442138672,0.36551618576049805,0.31672412157058716,0.8755106329917908,0.497890830039978,19,0.34293100237846375,8,0
20,0.49554210901260376,0.48741596937179565,0.35036855936050415,0.47526824474334717,0.6716740131378174,7.605314254760742,0.37198370695114136,0.3231241703033447,0.8885536193847656,0.48741596937179565,20,0.34293100237846375,8,0
21,0.4847123622894287,0.476961225271225,0.34938985109329224,0.4735029935836792,0.658682107925415,7.611052989959717,0.37898343801498413,0.32963645458221436,0.9071012735366821,0.476961225271225,21,0.34293100237846375,8,0
22,0.4740501642227173,0.46652930974960327,0.3479415774345398,0.47132939100265503,0.6454505324363708,7.617059230804443,0.3865657150745392,0.33731937408447266,0.9274039268493652,0.46652930974960327,22,0.34293100237846375,8,0
23,0.46354764699935913,0.45613187551498413,0.3459572494029999,0.46876198053359985,0.6318597197532654,7.623346328735352,0.3947828710079193,0.34514525532722473,0.9486014246940613,0.45613187551498413,23,0.34293100237846375,8,0
24,0.4532040059566498,0.4457898437976837,0.3435068428516388,0.46583104133605957,0.6178082227706909,7.62992525100708,0.4036886692047119,0.3542553186416626,0.9744983911514282,0.4457898437976837,24,0.34293100237846375,8,0
25,0.44302573800086975,0.435532808303833,0.3406331539154053,0.4625825583934784,0.6032179594039917,7.636807441711426,0.4133366644382477,0.36486560106277466,1.0014301538467407,0.435532808303833,25,0.3406331539154053,25,0
26,0.43302664160728455,0.4253987967967987,0.337433785200119,0.45907822251319885,0.5880406498908997,7.644000053405762,0.42377856373786926,0.37692463397979736,1.0305370092391968,0.4253987967967987,26,0.337433785200119,26,0
27,0.42322710156440735,0.4154333770275116,0.33394157886505127,0.4553942084312439,0.5722637176513672,7.6515116691589355,0.4350621700286865,0.3879016041755676,1.0621130466461182,0.4154333770275116,27,0.33394157886505127,27,0
28,0.41365230083465576,0.4056883454322815,0.3302619755268097,0.4516189992427826,0.5559159517288208,7.659345626831055,0.44722843170166016,0.39893007278442383,1.0962882041931152,0.4056883454322815,28,0.3302619755268097,28,0
29,0.40433070063591003,0.3962198495864868,0.3264158368110657,0.4478493928909302,0.5390685796737671,7.66750431060791,0.46030840277671814,0.40750330686569214,1.133165717124939,0.3962198495864868,29,0.3264158368110657,29,0
30,0.39529135823249817,0.3870859444141388,0.322537362575531,0.44418513774871826,0.5218311548233032,7.675978660583496,0.4743189513683319,0.417216420173645,1.1728097200393677,0.3870859444141388,30,0.322537362575531,30,0
31,0.3865607976913452,0.3783441483974457,0.31877410411834717,0.44072225689888,0.5043339729309082,7.684755802154541,0.4892575144767761,0.42837032675743103,1.2152310609817505,0.3783441483974457,31,0.31877410411834717,31,0
32,0.37815985083580017,0.3700491786003113,0.3154468536376953,0.4375471770763397,0.4866975247859955,7.693819046020508,0.5050979852676392,0.4399624764919281,1.2603760957717896,0.3700491786003113,32,0.3154468536376953,32,0
33,0.37010154128074646,0.36225223541259766,0.3127860724925995,0.43473386764526367,0.4689851701259613,7.703152179718018,0.521787166595459,0.4551723897457123,1.3081159591674805,0.36225223541259766,33,0.3127860724925995,33,0
34,0.36239057779312134,0.3550024628639221,0.31058236956596375,0.4323458969593048,0.4511517882347107,7.712735176086426,0.5392423272132874,0.46725228428840637,1.3543976545333862,0.3550024628639221,34,0.31058236956596375,34,0
35,0.3550260365009308,0.3483486473560333,0.30894705653190613,0.43044182658195496,0.43300312757492065,7.722545623779297,0.5573502779006958,0.48414120078086853,1.410447120666504,0.3483486473560333,35,0.30894705653190613,35,0
36,0.34800612926483154,0.3423422574996948,0.3080141246318817,0.4290817677974701,0.41419273614883423,7.732556343078613,0.5759672522544861,0.49623361229896545,1.4643460512161255,0.3423422574996948,36,0.3080141246318817,36,0
37,0.34133440256118774,0.33703720569610596,0.3078435957431793,0.42833155393600464,0.3942801058292389,7.742734432220459,0.5949209928512573,0.508392870426178,1.5163967609405518,0.33703720569610596,37,0.3078435957431793,37,0
38,0.3350256681442261,0.33248671889305115,0.30861857533454895,0.42825838923454285,0.3728749454021454,7.753046035766602,0.6140137314796448,0.5229130983352661,1.5544302463531494,0.33248671889305115,38,0.3078435957431793,37,0
39,0.3291095793247223,0.32873019576072693,0.31028032302856445,0.4289066791534424,0.34988144040107727,7.763453006744385,0.6330296397209167,0.5409933924674988,1.5925551652908325,0.32873019576072693,39,0.3078435957431793,37,0
40,0.32362961769104004,0.32576584815979004,0.31255587935447693,0.43024271726608276,0.3258262872695923,7.773916721343994,0.6517471075057983,0.5587572455406189,1.638725757598877,0.32576584815979004,40,0.3078435957431793,37,0
41,0.3186339735984802,0.3235115110874176,0.3153385818004608,0.43207162618637085,0.30216145515441895,7.784397602081299,0.6699525713920593,0.5759707093238831,1.6879870891571045,0.3235115110874176,41,0.3078435957431793,37,0
42,0.31415724754333496,0.32176709175109863,0.3178274631500244,0.4339599013328552,0.2812138497829437,7.79485559463501,0.6874517202377319,0.5924240350723267,1.733715295791626,0.32176709175109863,42,0.3078435957431793,37,0
43,0.3101935386657715,0.32021039724349976,0.3194980025291443,0.43523165583610535,0.26522576808929443,7.805242538452148,0.7040746212005615,0.607937216758728,1.775348424911499,0.32021039724349976,43,0.3078435957431793,37,0
44,0.30667659640312195,0.31845802068710327,0.3197160065174103,0.435106486082077,0.254438579082489,7.815512180328369,0.7196757197380066,0.6223593950271606,1.8126012086868286,0.31845802068710327,44,0.3078435957431793,37,0
45,0.3034909665584564,0.31620240211486816,0.3181055188179016,0.4329916536808014,0.24582931399345398,7.825624465942383,0.7341292500495911,0.6355634927749634,1.845410704612732,0.31620240211486816,45,0.3078435957431793,37,0
46,0.30052149295806885,0.3133770823478699,0.3145902156829834,0.42883870005607605,0.23461537063121796,7.835538387298584,0.7473156452178955,0.6474275588989258,1.8738019466400146,0.3133770823478699,46,0.3078435957431793,37,0
47,0.2977123558521271,0.31023624539375305,0.309629887342453,0.42333316802978516,0.21818313002586365,7.845211982727051,0.7591025233268738,0.6578149199485779,1.9008756875991821,0.31023624539375305,47,0.3078435957431793,37,0
48,0.29507923126220703,0.30723875761032104,0.30428457260131836,0.41766706109046936,0.19933535158634186,7.854602813720703,0.7693595290184021,0.6665947437286377,1.926835536956787,0.30723875761032104,48,0.30428457260131836,48,0
49,0.2926509976387024,0.3047747015953064,0.2997823655605316,0.4129124879837036,0.1844852715730667,7.863687038421631,0.7780293822288513,0.6737205386161804,1.9496196508407593,0.3047747015953064,49,0.2997823655605316,49,0
50,0.29041051864624023,0.30292612314224243,0.29689010977745056,0.40940937399864197,0.17666998505592346,7.872455596923828,0.7851908802986145,0.6796302795410156,1.9692612886428833,0.30292612314224243,50,0.29689010977745056,50,0
