epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.8271926045417786,0.8183238506317139,0.3975646197795868,0.5648541450500488,1.2314561605453491,7.02162504196167,0.0,0.0,0.0,0.8183238506317139,1,0.3975646197795868,1,0
2,0.8043946027755737,0.8011351823806763,0.39323747158050537,0.5634584426879883,1.1983801126480103,7.021587371826172,0.0,0.0,0.0,0.8011351823806763,2,0.39323747158050537,2,0
3,0.7823553085327148,0.7844631671905518,0.3898777663707733,0.5620890855789185,1.1673154830932617,7.021934509277344,0.0,0.0,0.0,0.7844631671905518,3,0.3898777663707733,3,0
4,0.7610102295875549,0.7683073878288269,0.38643860816955566,0.5607305765151978,1.1377537250518799,7.022669792175293,0.0,0.0,0.0,0.7683073878288269,4,0.38643860816955566,4,0
5,0.7403210401535034,0.7526423931121826,0.3828660845756531,0.5593472719192505,1.1095213890075684,7.023822784423828,0.0,0.0,0.0,0.7526423931121826,5,0.3828660845756531,5,0
6,0.7202529311180115,0.7374338507652283,0.37971189618110657,0.5579056143760681,1.0825474262237549,7.025387763977051,0.0,0.0,0.0,0.7374338507652283,6,0.37971189618110657,6,0
7,0.7007701396942139,0.7226468324661255,0.3766394555568695,0.5563796162605286,1.0567735433578491,7.0273332595825195,0.0,0.0,0.0,0.7226468324661255,7,0.3766394555568695,7,0
8,0.6818379163742065,0.7082489728927612,0.3739970326423645,0.5547488331794739,1.0321314334869385,7.0296244621276855,0.0,0.0,0.0,0.7082489728927612,8,0.3739970326423645,8,0
9,0.6634233593940735,0.694214940071106,0.3714190125465393,0.5529984831809998,1.0085445642471313,7.032224655151367,0.0,0.0,0.0,0.694214940071106,9,0.3714190125465393,9,0
10,0.6454964280128479,0.6805278062820435,0.3697564899921417,0.5511214137077332,0.9859276413917542,7.0351057052612305,0.0,0.0,0.0,0.6805278062820435,10,0.3697564899921417,10,0
11,0.6280297636985779,0.6671785712242126,0.3685143291950226,0.5491166710853577,0.9641888737678528,7.038248062133789,0.0,0.0,0.0,0.6671785712242126,11,0.3685143291950226,11,0
12,0.6109999418258667,0.6541631817817688,0.36698800325393677,0.546986997127533,0.9432348608970642,7.04164457321167,0.0,0.0,0.0,0.6541631817817688,12,0.36698800325393677,12,0
13,0.5943875312805176,0.6414810419082642,0.365507036447525,0.5447373986244202,0.9229752421379089,7.045289993286133,0.0,0.0,0.0,0.6414810419082642,13,0.365507036447525,13,0
14,0.5781767964363098,0.6291337013244629,0.36402949690818787,0.5423730611801147,0.9033262133598328,7.049182415008545,0.0,0.0,0.0,0.6291337013244629,14,0.36402949690818787,14,0
15,0.5623558163642883,0.6171239018440247,0.36263415217399597,0.5398994088172913,0.8842109441757202,7.053323268890381,0.0,0.0,0.0,0.6171239018440247,15,0.36263415217399597,15,0
16,0.5469151735305786,0.605454683303833,0.361173152923584,0.5373207330703735,0.8655598759651184,7.057708740234375,0.0,0.0,0.0,0.605454683303833,16,0.361173152923584,16,0
17,0.5318480134010315,0.5941292643547058,0.3597089648246765,0.5346404314041138,0.8473107814788818,7.06234073638916,0.0,0.0,0.0,0.5941292643547058,17,0.3597089648246765,17,0
18,0.5171493887901306,0.5831505060195923,0.35849711298942566,0.5318610668182373,0.8294081687927246,7.06721830368042,0.0,0.0,0.0,0.5831505060195923,18,0.35849711298942566,18,0
19,0.5028151869773865,0.5725210905075073,0.3571550250053406,0.5289844274520874,0.8118025064468384,7.072340965270996,0.0,0.0,0.0,0.5725210905075073,19,0.3571550250053406,19,0
