epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.7981789708137512,0.7076715230941772,0.1926950216293335,0.23256942629814148,1.2741740942001343,7.6103010177612305,0.249159574508667,0.1738009750843048,0.6160693168640137,0.7076715230941772,1,0.1926950216293335,1,0
2,0.7703085541725159,0.682680606842041,0.18889760971069336,0.2261991947889328,1.2435195446014404,7.610753536224365,0.25139281153678894,0.1756656914949417,0.6219525933265686,0.682680606842041,2,0.18889760971069336,2,0
3,0.7431600093841553,0.6584577560424805,0.1850532740354538,0.22091463208198547,1.2146707773208618,7.6115803718566895,0.25430816411972046,0.17805863916873932,0.6297264099121094,0.6584577560424805,3,0.1850532740354538,3,0
4,0.7167736291885376,0.6350284218788147,0.18113195896148682,0.21678955852985382,1.1876143217086792,7.61280632019043,0.25789374113082886,0.18097208440303802,0.6393495202064514,0.6350284218788147,4,0.18113195896148682,4,0
5,0.6911801695823669,0.6123977303504944,0.17767851054668427,0.21383382380008698,1.1623039245605469,7.6144232749938965,0.26213765144348145,0.18439596891403198,0.6507819890975952,0.6123977303504944,5,0.17767851054668427,5,0
6,0.6663896441459656,0.590545654296875,0.17467892169952393,0.2119506150484085,1.1386971473693848,7.616431713104248,0.267027348279953,0.1883164346218109,0.6639775633811951,0.590545654296875,6,0.17467892169952393,6,0
7,0.6423867344856262,0.5694306492805481,0.17346662282943726,0.21095487475395203,1.116721272468567,7.6188273429870605,0.2725440561771393,0.19271239638328552,0.678867757320404,0.5694306492805481,7,0.17346662282943726,7,0
8,0.619128406047821,0.5489981770515442,0.17275859415531158,0.21062830090522766,1.0962494611740112,7.621591091156006,0.27866387367248535,0.19755950570106506,0.6953702569007874,0.5489981770515442,8,0.17275859415531158,8,0
9,0.596551239490509,0.5291888117790222,0.17237474024295807,0.21076993644237518,1.0770893096923828,7.624701499938965,0.2853650152683258,0.20283807814121246,0.7134129405021667,0.5291888117790222,9,0.17237474024295807,9,0
10,0.5745829939842224,0.5099459290504456,0.1729428768157959,0.21121817827224731,1.0590007305145264,7.6281538009643555,0.29263293743133545,0.20853649079799652,0.7329451441764832,0.5099459290504456,10,0.17237474024295807,9,0
11,0.5531526207923889,0.4912198781967163,0.1733461320400238,0.21185196936130524,1.0417195558547974,7.631949424743652,0.3004620671272278,0.2146494835615158,0.7539381980895996,0.4912198781967163,11,0.17237474024295807,9,0
12,0.5321956276893616,0.4729708433151245,0.17347174882888794,0.21259187161922455,1.0249773263931274,7.636083126068115,0.3088555932044983,0.22117812931537628,0.7763862013816833,0.4729708433151245,12,0.17237474024295807,9,0
13,0.5116584300994873,0.45517101883888245,0.17353494465351105,0.21340474486351013,1.0085129737854004,7.640542984008789,0.31782451272010803,0.22812998294830322,0.8003033399581909,0.45517101883888245,13,0.17237474024295807,9,0
14,0.4915006458759308,0.43780517578125,0.17372314631938934,0.21430712938308716,0.992080807685852,7.645312786102295,0.3273853063583374,0.23551823198795319,0.8257195949554443,0.43780517578125,14,0.17237474024295807,9,0
15,0.47169607877731323,0.4208703339099884,0.17439889907836914,0.21536438167095184,0.9754583835601807,7.650381088256836,0.3375578224658966,0.24335983395576477,0.8526754975318909,0.4208703339099884,15,0.17237474024295807,9,0
16,0.45223209261894226,0.4043734073638916,0.17568041384220123,0.21668526530265808,0.958452045917511,7.6557393074035645,0.34836283326148987,0.25167417526245117,0.8812187910079956,0.4043734073638916,16,0.17237474024295807,9,0
17,0.4331075847148895,0.38832899928092957,0.1767871081829071,0.218413308262825,0.9408985376358032,7.6613898277282715,0.35982024669647217,0.26048141717910767,0.9114008545875549,0.38832899928092957,17,0.17237474024295807,9,0
18,0.414331316947937,0.372757226228714,0.17778681218624115,0.22071601450443268,0.9226635098457336,7.667334079742432,0.37194639444351196,0.26979973912239075,0.9432719945907593,0.372757226228714,18,0.17237474024295807,9,0
19,0.395920068025589,0.3576829433441162,0.178974911570549,0.22377215325832367,0.9036398530006409,7.673577308654785,0.38475215435028076,0.2796434164047241,0.9768772721290588,0.3576829433441162,19,0.17237474024295807,9,0
20,0.3778970241546631,0.3431359827518463,0.18114493787288666,0.22775912284851074,0.8837451338768005,7.680121421813965,0.3982403576374054,0.29001927375793457,1.0122500658035278,0.3431359827518463,20,0.17237474024295807,9,0
21,0.36028990149497986,0.32915207743644714,0.1837238371372223,0.23283988237380981,0.8629184365272522,7.68696403503418,0.4124027192592621,0.3009231388568878,1.0494039058685303,0.32915207743644714,21,0.17237474024295807,9,0
22,0.343128502368927,0.3157735764980316,0.18749482929706573,0.23914746940135956,0.8411111831665039,7.6940999031066895,0.427215576171875,0.3123345971107483,1.0883219242095947,0.3157735764980316,22,0.17237474024295807,9,0
23,0.32644209265708923,0.303046852350235,0.19216229021549225,0.24676428735256195,0.8182700872421265,7.701521873474121,0.4426363706588745,0.3242134749889374,1.1289465427398682,0.303046852350235,23,0.17237474024295807,9,0
24,0.31025707721710205,0.29101771116256714,0.19808164238929749,0.25570085644721985,0.7943107485771179,7.709220886230469,0.45860159397125244,0.33649691939353943,1.1711715459823608,0.29101771116256714,24,0.17237474024295807,9,0
25,0.29459691047668457,0.2797263264656067,0.20488408207893372,0.26588475704193115,0.7690877914428711,7.7171854972839355,0.47502726316452026,0.34909966588020325,1.214840054512024,0.2797263264656067,25,0.17237474024295807,9,0
26,0.27948594093322754,0.26920273900032043,0.21235062181949615,0.27716371417045593,0.7423803210258484,7.725406169891357,0.4918115437030792,0.36191636323928833,1.2597442865371704,0.26920273900032043,26,0.17237474024295807,9,0
27,0.26495417952537537,0.25946754217147827,0.22043462097644806,0.28933534026145935,0.7139005661010742,7.733869552612305,0.5088424682617188,0.37482890486717224,1.3056397438049316,0.25946754217147827,27,0.17237474024295807,9,0
28,0.2510395348072052,0.2505356967449188,0.22962267696857452,0.3021920919418335,0.6833215355873108,7.742559909820557,0.5260101556777954,0.3877212107181549,1.3522727489471436,0.2505356967449188,28,0.17237474024295807,9,0
