epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.8561010956764221,0.8576390147209167,0.3518977761268616,0.5239342451095581,1.2688881158828735,6.994363784790039,0.0,0.0,0.0,0.8576390147209167,1,0.3518977761268616,1,0
2,0.8346732258796692,0.8377536535263062,0.3477783501148224,0.5196693539619446,1.2403658628463745,6.994204998016357,0.0,0.0,0.0,0.8377536535263062,2,0.3477783501148224,2,0
3,0.8139064311981201,0.8185247778892517,0.3443898558616638,0.5160028338432312,1.2128088474273682,6.9942946434021,0.0,0.0,0.0,0.8185247778892517,3,0.3443898558616638,3,0
4,0.7938195466995239,0.7999646663665771,0.3419764041900635,0.5129286050796509,1.1863347291946411,6.994737148284912,0.0,0.0,0.0,0.7999646663665771,4,0.3419764041900635,4,0
5,0.7744269371032715,0.7820695042610168,0.34013378620147705,0.5104451179504395,1.1609843969345093,6.995549201965332,0.0,0.0,0.0,0.7820695042610168,5,0.34013378620147705,5,0
6,0.7557330131530762,0.7648146152496338,0.3389950394630432,0.5085333585739136,1.1368348598480225,6.996733665466309,0.0,0.0,0.0,0.7648146152496338,6,0.3389950394630432,6,0
7,0.7377268671989441,0.7481572031974792,0.33816394209861755,0.5071475505828857,1.113959550857544,6.998295307159424,0.0,0.0,0.0,0.7481572031974792,7,0.33816394209861755,7,0
8,0.7203802466392517,0.7320452928543091,0.33764341473579407,0.5062179565429688,1.0923868417739868,7.000227928161621,0.0,0.0,0.0,0.7320452928543091,8,0.33764341473579407,8,0
9,0.7036526799201965,0.7164250016212463,0.3376718759536743,0.5056613087654114,1.0720841884613037,7.002518177032471,0.0,0.0,0.0,0.7164250016212463,9,0.33764341473579407,8,0
10,0.6874979138374329,0.7012445330619812,0.3380323648452759,0.5053924918174744,1.0529698133468628,7.0051469802856445,0.0,0.0,0.0,0.7012445330619812,10,0.33764341473579407,8,0
11,0.6718682050704956,0.686455249786377,0.33839014172554016,0.5053319931030273,1.0349327325820923,7.008099555969238,0.0,0.0,0.0,0.686455249786377,11,0.33764341473579407,8,0
12,0.6567172408103943,0.6720125079154968,0.3387061357498169,0.5054088830947876,1.0178484916687012,7.01136589050293,0.0,0.0,0.0,0.6720125079154968,12,0.33764341473579407,8,0
13,0.6420013904571533,0.6578776836395264,0.3390161991119385,0.5055626630783081,1.001587986946106,7.014937400817871,0.0,0.0,0.0,0.6578776836395264,13,0.33764341473579407,8,0
14,0.6276818513870239,0.6440195441246033,0.33923229575157166,0.5057438611984253,0.9860217571258545,7.018797397613525,0.0,0.0,0.0,0.6440195441246033,14,0.33764341473579407,8,0
15,0.6137262582778931,0.6304144859313965,0.33925768733024597,0.5059146285057068,0.9710233807563782,7.022934436798096,0.0,0.0,0.0,0.6304144859313965,15,0.33764341473579407,8,0
