epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.9952178001403809,0.7623043656349182,0.3026920258998871,0.4197743237018585,1.42902410030365,7.610068321228027,0.2805626392364502,0.2439996600151062,0.620516300201416,0.7623043656349182,1,0.3026920258998871,1,0
2,0.9629294276237488,0.7418500185012817,0.29770177602767944,0.41540777683258057,1.3741734027862549,7.610655784606934,0.279802531003952,0.24320529401302338,0.6179717183113098,0.7418500185012817,2,0.29770177602767944,2,0
3,0.9321106672286987,0.722205638885498,0.29289817810058594,0.41176438331604004,1.322790503501892,7.611691951751709,0.2795935273170471,0.2435125857591629,0.6174584627151489,0.722205638885498,3,0.29289817810058594,3,0
4,0.90269935131073,0.7032657265663147,0.28932955861091614,0.4087693691253662,1.2745788097381592,7.613111972808838,0.2800105810165405,0.24440476298332214,0.6192010045051575,0.7032657265663147,4,0.28932955861091614,4,0
5,0.8746100664138794,0.6849654316902161,0.28628793358802795,0.40634098649024963,1.2295321226119995,7.614900588989258,0.28107142448425293,0.24589286744594574,0.6232917308807373,0.6849654316902161,5,0.28628793358802795,5,0
6,0.8477444648742676,0.6672862768173218,0.28442513942718506,0.404405415058136,1.1874183416366577,7.617046356201172,0.28274065256118774,0.2475905418395996,0.6296691298484802,0.6672862768173218,6,0.28442513942718506,6,0
7,0.8220131993293762,0.6502345204353333,0.28274616599082947,0.40291929244995117,1.1478636264801025,7.619534969329834,0.2849772572517395,0.24815726280212402,0.6382471323013306,0.6502345204353333,7,0.28274616599082947,7,0
8,0.7973384857177734,0.6338168382644653,0.281231552362442,0.40185797214508057,1.1104848384857178,7.62237024307251,0.2877580523490906,0.2492024153470993,0.6489790081977844,0.6338168382644653,8,0.281231552362442,8,0
9,0.7736499905586243,0.6180297136306763,0.2804202437400818,0.40120306611061096,1.0749355554580688,7.625560760498047,0.29107871651649475,0.25070711970329285,0.6618551015853882,0.6180297136306763,9,0.2804202437400818,9,0
10,0.7508813738822937,0.6028611660003662,0.2805821895599365,0.40094053745269775,1.040894627571106,7.629110336303711,0.294950008392334,0.25265905261039734,0.6768941879272461,0.6028611660003662,10,0.2804202437400818,9,0
11,0.7289706468582153,0.5882952213287354,0.28107282519340515,0.40106096863746643,1.008050560951233,7.633009433746338,0.2993931174278259,0.2550502419471741,0.6941408514976501,0.5882952213287354,11,0.2804202437400818,9,0
12,0.7078617811203003,0.5743143558502197,0.2818652093410492,0.40156102180480957,0.9760931134223938,7.6372456550598145,0.3044371008872986,0.2578764259815216,0.7136617302894592,0.5743143558502197,12,0.2804202437400818,9,0
13,0.6875063180923462,0.5609028935432434,0.28333520889282227,0.40244433283805847,0.94471275806427,7.64179801940918,0.31011733412742615,0.2611352801322937,0.7355448603630066,0.5609028935432434,13,0.2804202437400818,9,0
14,0.6678659319877625,0.5480483174324036,0.2850930690765381,0.40372177958488464,0.9136020541191101,7.646653652191162,0.3164750337600708,0.2648230791091919,0.7598958611488342,0.5480483174324036,14,0.2804202437400818,9,0
15,0.6489129066467285,0.5357431769371033,0.2874374985694885,0.4054107367992401,0.8824564814567566,7.651801586151123,0.32355478405952454,0.2689341902732849,0.7868303060531616,0.5357431769371033,15,0.2804202437400818,9,0
16,0.6306319236755371,0.5239859819412231,0.29013291001319885,0.4075341522693634,0.850975513458252,7.657236099243164,0.3314022421836853,0.2734624743461609,0.816461980342865,0.5239859819412231,16,0.2804202437400818,9,0
17,0.6130210757255554,0.5127819776535034,0.293504536151886,0.4101192355155945,0.8188663721084595,7.662947177886963,0.34005996584892273,0.27869337797164917,0.8488880395889282,0.5127819776535034,17,0.2804202437400818,9,0
18,0.5960921049118042,0.5021426677703857,0.2973048686981201,0.41319501399993896,0.7858507037162781,7.66892147064209,0.34956398606300354,0.28470754623413086,0.8841744661331177,0.5021426677703857,18,0.2804202437400818,9,0
19,0.5798712968826294,0.49208489060401917,0.30239224433898926,0.41678887605667114,0.7516767978668213,7.675143241882324,0.35993918776512146,0.2911357581615448,0.9223412871360779,0.49208489060401917,19,0.2804202437400818,9,0
20,0.5643991231918335,0.48262906074523926,0.3080787658691406,0.4209219217300415,0.7161409258842468,7.681595802307129,0.3711952567100525,0.29796335101127625,0.9633487462997437,0.48262906074523926,20,0.2804202437400818,9,0
21,0.5497283339500427,0.4737962484359741,0.3141295313835144,0.42560234665870667,0.6791197657585144,7.688262939453125,0.3833216726779938,0.30516815185546875,1.0070805549621582,0.4737962484359741,21,0.2804202437400818,9,0
22,0.5359224081039429,0.46560394763946533,0.3202863037586212,0.43081721663475037,0.640618085861206,7.695123195648193,0.39628249406814575,0.31302013993263245,1.053321361541748,0.46560394763946533,22,0.2804202437400818,9,0
23,0.5230505466461182,0.4580611288547516,0.32636240124702454,0.43652164936065674,0.6008332967758179,7.702154159545898,0.41000938415527344,0.326096773147583,1.1017340421676636,0.4580611288547516,23,0.2804202437400818,9,0
24,0.5111809968948364,0.451162189245224,0.3322177827358246,0.4426282048225403,0.5602385997772217,7.709323406219482,0.4243971109390259,0.33959510922431946,1.1518423557281494,0.451162189245224,24,0.2804202437400818,9,0
25,0.5003719329833984,0.4448834955692291,0.3376879394054413,0.44899922609329224,0.5196694731712341,7.716591835021973,0.43930089473724365,0.35335904359817505,1.2030267715454102,0.4448834955692291,25,0.2804202437400818,9,0
26,0.49065929651260376,0.43918031454086304,0.3431988060474396,0.45544615387916565,0.4803807735443115,7.723911285400391,0.45453691482543945,0.36720260977745056,1.2545243501663208,0.43918031454086304,26,0.2804202437400818,9,0
27,0.48204469680786133,0.4339856803417206,0.3485555648803711,0.46173325181007385,0.44401422142982483,7.73123025894165,0.46988576650619507,0.3809148371219635,1.305430293083191,0.4339856803417206,27,0.2804202437400818,9,0
28,0.4744839668273926,0.4292103946208954,0.35290008783340454,0.46758830547332764,0.4123830497264862,7.738489151000977,0.4850999414920807,0.3914637267589569,1.3547202348709106,0.4292103946208954,28,0.2804202437400818,9,0
29,0.46787935495376587,0.42474642395973206,0.3560623824596405,0.47272342443466187,0.38698211312294006,7.745625019073486,0.4999162554740906,0.4015187919139862,1.4013117551803589,0.42474642395973206,29,0.2804202437400818,9,0
30,0.4620816111564636,0.42047762870788574,0.3582625389099121,0.4768694043159485,0.3682926595211029,7.7525763511657715,0.5140750408172607,0.41183698177337646,1.4427905082702637,0.42047762870788574,30,0.2804202437400818,9,0
31,0.45690661668777466,0.4162967801094055,0.35922014713287354,0.479817271232605,0.3552696406841278,7.759291648864746,0.5273481607437134,0.42320775985717773,1.4808248281478882,0.4162967801094055,31,0.2804202437400818,9,0
32,0.45216721296310425,0.412124902009964,0.3591007590293884,0.48145511746406555,0.3455002009868622,7.76574182510376,0.5395655035972595,0.4337334930896759,1.5155566930770874,0.412124902009964,32,0.2804202437400818,9,0
33,0.44770950078964233,0.40792515873908997,0.35818180441856384,0.4817865192890167,0.33604156970977783,7.77191686630249,0.5506302118301392,0.4433478116989136,1.5440040826797485,0.40792515873908997,33,0.2804202437400818,9,0
34,0.4434374272823334,0.4037075340747833,0.35712161660194397,0.48092830181121826,0.3243959844112396,7.777827262878418,0.5605178475379944,0.44996774196624756,1.5672831535339355,0.4037075340747833,34,0.2804202437400818,9,0
35,0.43931859731674194,0.3995249569416046,0.35560932755470276,0.4790920317173004,0.3091115355491638,7.783493518829346,0.5692642331123352,0.4561895728111267,1.5861530303955078,0.3995249569416046,35,0.2804202437400818,9,0
36,0.4353720247745514,0.39546406269073486,0.3537372946739197,0.4765598177909851,0.2899244427680969,7.788943290710449,0.5769457817077637,0.46216461062431335,1.601250410079956,0.39546406269073486,36,0.2804202437400818,9,0
37,0.4316475987434387,0.39163488149642944,0.3518271744251251,0.4736599326133728,0.2676791250705719,7.794205665588379,0.5836570262908936,0.4679299294948578,1.613239049911499,0.39163488149642944,37,0.2804202437400818,9,0
38,0.4282073676586151,0.38815945386886597,0.350322961807251,0.47074365615844727,0.24432647228240967,7.799299716949463,0.5894898772239685,0.47352737188339233,1.6227023601531982,0.38815945386886597,38,0.2804202437400818,9,0
39,0.42511093616485596,0.3851574659347534,0.34920305013656616,0.468154639005661,0.22307035326957703,7.804229736328125,0.5945165157318115,0.47899889945983887,1.6300581693649292,0.3851574659347534,39,0.2804202437400818,9,0
40,0.4224007725715637,0.3827277421951294,0.3491624593734741,0.4661872982978821,0.20823217928409576,7.808989524841309,0.5987777709960938,0.48400604724884033,1.635512351989746,0.3827277421951294,40,0.2804202437400818,9,0
41,0.420085608959198,0.38092726469039917,0.35003799200057983,0.4650377333164215,0.20387151837348938,7.81356954574585,0.6022817492485046,0.4885242283344269,1.6390793323516846,0.38092726469039917,41,0.2804202437400818,9,0
