epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.760044515132904,0.8133713006973267,0.44422388076782227,0.5944048166275024,1.1524553298950195,7.477071762084961,0.24076291918754578,0.21600686013698578,0.5853760838508606,0.8133713006973267,1,0.44422388076782227,1,0
2,0.7351218461990356,0.7868378162384033,0.43778058886528015,0.5877351760864258,1.1101875305175781,7.476625442504883,0.23866862058639526,0.21471229195594788,0.5835134983062744,0.7868378162384033,2,0.43778058886528015,2,0
3,0.7113639712333679,0.761579155921936,0.43162742257118225,0.5814306735992432,1.0724718570709229,7.476791858673096,0.23720476031303406,0.21387094259262085,0.5828432440757751,0.761579155921936,3,0.43162742257118225,3,0
4,0.6886464953422546,0.7374297976493835,0.42557746171951294,0.5753906965255737,1.0389747619628906,7.477476596832275,0.23633143305778503,0.2134515345096588,0.5832312703132629,0.7374297976493835,4,0.42557746171951294,4,0
5,0.666861891746521,0.7142326235771179,0.4195294976234436,0.5694940090179443,1.008933424949646,7.478607654571533,0.23607391119003296,0.21350854635238647,0.584760844707489,0.7142326235771179,5,0.4195294976234436,5,0
6,0.6459318399429321,0.6918770670890808,0.41335955262184143,0.5636754631996155,0.9817245006561279,7.480118751525879,0.2364601492881775,0.21333754062652588,0.5875170230865479,0.6918770670890808,6,0.41335955262184143,6,0
7,0.6257843375205994,0.6702750325202942,0.40711677074432373,0.5579105615615845,0.9569278955459595,7.481975078582764,0.2375132292509079,0.21342407166957855,0.591575562953949,0.6702750325202942,7,0.40711677074432373,7,0
8,0.6063432693481445,0.6493442058563232,0.4006412923336029,0.5521949529647827,0.9342216849327087,7.484173774719238,0.239256352186203,0.21393388509750366,0.5970155000686646,0.6493442058563232,8,0.4006412923336029,8,0
9,0.5875269770622253,0.6290041208267212,0.3940039873123169,0.546531617641449,0.9133124351501465,7.486715316772461,0.24171501398086548,0.2148851752281189,0.6039209365844727,0.6290041208267212,9,0.3940039873123169,9,0
10,0.5692542791366577,0.6091789603233337,0.38713371753692627,0.540925145149231,0.8939010500907898,7.489593982696533,0.2449149638414383,0.21629750728607178,0.6123730540275574,0.6091789603233337,10,0.38713371753692627,10,0
11,0.5514506697654724,0.589800238609314,0.3799755871295929,0.5353795886039734,0.8756819367408752,7.492798805236816,0.2488785982131958,0.22086650133132935,0.622443437576294,0.589800238609314,11,0.3799755871295929,11,0
12,0.5340532064437866,0.5708099603652954,0.37305858731269836,0.5298978686332703,0.8583561778068542,7.496319770812988,0.2536231577396393,0.22642648220062256,0.6341928839683533,0.5708099603652954,12,0.37305858731269836,12,0
13,0.5170130729675293,0.5521618723869324,0.3664390444755554,0.5244829058647156,0.8416434526443481,7.500152111053467,0.25916051864624023,0.2325173318386078,0.6476724743843079,0.5521618723869324,13,0.3664390444755554,13,0
14,0.5002959966659546,0.5338210463523865,0.3599053621292114,0.5191380381584167,0.8252889513969421,7.504295825958252,0.26549702882766724,0.2391381710767746,0.6629234552383423,0.5338210463523865,14,0.3599053621292114,14,0
15,0.48388075828552246,0.5157627463340759,0.3532620966434479,0.5138667225837708,0.809068500995636,7.5087504386901855,0.27263423800468445,0.24628829956054688,0.6799775958061218,0.5157627463340759,15,0.3532620966434479,15,0
16,0.46775728464126587,0.49796974658966064,0.34722182154655457,0.5086714029312134,0.7927895784378052,7.513520240783691,0.28056931495666504,0.25396716594696045,0.6988582015037537,0.49796974658966064,16,0.34722182154655457,16,0
17,0.45192334055900574,0.4804307222366333,0.341736376285553,0.5035516619682312,0.776289165019989,7.518609523773193,0.28929588198661804,0.2621748149394989,0.719580888748169,0.4804307222366333,17,0.341736376285553,17,0
18,0.43638288974761963,0.46313875913619995,0.3367113173007965,0.4985036551952362,0.7594304084777832,7.524021625518799,0.298805296421051,0.2743583023548126,0.7421566247940063,0.46313875913619995,18,0.3367113173007965,18,0
19,0.4211435914039612,0.44609180092811584,0.3315345346927643,0.49352121353149414,0.7420997619628906,7.529750347137451,0.30908849835395813,0.2853907346725464,0.7665959596633911,0.44609180092811584,19,0.3315345346927643,19,0
20,0.4062156081199646,0.4292929768562317,0.32612136006355286,0.4885976314544678,0.7242043614387512,7.535793781280518,0.3201380670070648,0.29648512601852417,0.7929158806800842,0.4292929768562317,20,0.32612136006355286,20,0
21,0.39161041378974915,0.4127529263496399,0.3207830786705017,0.4837302565574646,0.7056695818901062,7.542151927947998,0.33195170760154724,0.30822885036468506,0.8211477398872375,0.4127529263496399,21,0.3207830786705017,21,0
22,0.37734055519104004,0.39649155735969543,0.3156777322292328,0.4789256751537323,0.6864372491836548,7.548825740814209,0.3445342779159546,0.3114457130432129,0.8523802757263184,0.39649155735969543,22,0.3156777322292328,22,0
