epoch,train_core_loss,validation_core_loss,validation_mae,validation_rmse,gradient_l2_norm,parameter_l2_norm,mean_flow_displacement,median_flow_displacement,p95_flow_displacement,best_validation_core_loss_so_far,best_core_epoch,shadow_best_validation_mae_so_far,shadow_best_mae_epoch,stale_epochs
1,0.7974486351013184,1.0026198625564575,0.5958085060119629,0.885043203830719,1.2890607118606567,7.510595321655273,0.23999369144439697,0.19811075925827026,0.5767156481742859,1.0026198625564575,1,0.5958085060119629,1,0
2,0.768955647945404,0.9773014187812805,0.58901047706604,0.8758819699287415,1.2441387176513672,7.511188507080078,0.23938047885894775,0.19940315186977386,0.572641909122467,0.9773014187812805,2,0.58901047706604,2,0
3,0.7413368225097656,0.9527601003646851,0.582423746585846,0.8668818473815918,1.2019174098968506,7.512281894683838,0.2397203892469406,0.20209671556949615,0.5759050250053406,0.9527601003646851,3,0.582423746585846,3,0
4,0.7145472764968872,0.9289519190788269,0.576134443283081,0.8579866886138916,1.162461280822754,7.513736248016357,0.24101760983467102,0.2070016711950302,0.579505205154419,0.9289519190788269,4,0.576134443283081,4,0
5,0.6885569095611572,0.9058470726013184,0.5698267817497253,0.8491594791412354,1.1253626346588135,7.515527248382568,0.2432698905467987,0.21265821158885956,0.5878407955169678,0.9058470726013184,5,0.5698267817497253,5,0
6,0.6633456945419312,0.8834154605865479,0.5635893940925598,0.8403707146644592,1.0903069972991943,7.517689228057861,0.2464810609817505,0.21424473822116852,0.5886892080307007,0.8834154605865479,6,0.5635893940925598,6,0
7,0.638890266418457,0.8616330623626709,0.5570979118347168,0.8316070437431335,1.057064414024353,7.520249843597412,0.2506609857082367,0.2202555388212204,0.5900028944015503,0.8616330623626709,7,0.5570979118347168,7,0
8,0.6151629686355591,0.8404872417449951,0.5503491163253784,0.8228738307952881,1.025413155555725,7.5232157707214355,0.25582072138786316,0.2245251089334488,0.5951746702194214,0.8404872417449951,8,0.5503491163253784,8,0
9,0.5921375155448914,0.8199664950370789,0.5434657335281372,0.8141767978668213,0.9951137900352478,7.5265793800354,0.26197293400764465,0.23392903804779053,0.6099181771278381,0.8199664950370789,9,0.5434657335281372,9,0
10,0.5697944164276123,0.8000679016113281,0.5363277792930603,0.8055291771888733,0.9659255146980286,7.5303263664245605,0.2691308557987213,0.24196666479110718,0.6269862651824951,0.8000679016113281,10,0.5363277792930603,10,0
11,0.5481237173080444,0.7808043360710144,0.5289018750190735,0.7969608306884766,0.9376201033592224,7.53444242477417,0.2773057222366333,0.24959547817707062,0.6464521884918213,0.7808043360710144,11,0.5289018750190735,11,0
12,0.5271238684654236,0.7622017860412598,0.5214870572090149,0.7885156869888306,0.9099927544593811,7.538910388946533,0.2865038514137268,0.2594330906867981,0.6712735891342163,0.7622017860412598,12,0.5214870572090149,12,0
13,0.5067996978759766,0.7442950010299683,0.5137162208557129,0.7802477478981018,0.882871150970459,7.543713092803955,0.2967228293418884,0.26978224515914917,0.7011433243751526,0.7442950010299683,13,0.5137162208557129,13,0
14,0.487160325050354,0.7271251082420349,0.5055012702941895,0.7722181677818298,0.856121301651001,7.54883337020874,0.3079468011856079,0.2783873975276947,0.7306380867958069,0.7271251082420349,14,0.5055012702941895,14,0
15,0.4682178199291229,0.7107381820678711,0.4970855712890625,0.7644945383071899,0.8296495079994202,7.5542473793029785,0.32014134526252747,0.2858605980873108,0.7491360306739807,0.7107381820678711,15,0.4970855712890625,15,0
16,0.44998371601104736,0.6951837539672852,0.4886375367641449,0.7571500539779663,0.8034033179283142,7.559925556182861,0.33324888348579407,0.3003171384334564,0.7829849720001221,0.6951837539672852,16,0.4886375367641449,16,0
17,0.4324665665626526,0.6805102229118347,0.48008212447166443,0.7502555847167969,0.777366042137146,7.565831661224365,0.34719112515449524,0.30927836894989014,0.8202444911003113,0.6805102229118347,17,0.48008212447166443,17,0
18,0.41566866636276245,0.6667579412460327,0.47175872325897217,0.7438680529594421,0.7515410780906677,7.571929454803467,0.36187809705734253,0.3154542148113251,0.8649442195892334,0.6667579412460327,18,0.47175872325897217,18,0
19,0.3995862305164337,0.6539576053619385,0.46378377079963684,0.7380262017250061,0.7259323596954346,7.578190326690674,0.37721654772758484,0.3245905637741089,0.9120920300483704,0.6539576053619385,19,0.46378377079963684,19,0
20,0.3842102289199829,0.6421312093734741,0.4560304880142212,0.7327526807785034,0.700532078742981,7.584594249725342,0.39311468601226807,0.3316647708415985,0.9611338973045349,0.6421312093734741,20,0.4560304880142212,20,0
21,0.3695274293422699,0.6312931180000305,0.44825002551078796,0.728056788444519,0.6753144264221191,7.591124057769775,0.40948447585105896,0.3458947241306305,1.0073680877685547,0.6312931180000305,21,0.44825002551078796,21,0
22,0.3555213212966919,0.6214504837989807,0.44089022278785706,0.7239378094673157,0.6502267718315125,7.597762584686279,0.4262424111366272,0.3603377640247345,1.0507832765579224,0.6214504837989807,22,0.44089022278785706,22,0
23,0.34217405319213867,0.6126048564910889,0.4337054491043091,0.7203882336616516,0.6251858472824097,7.604496479034424,0.4433085322380066,0.37491554021835327,1.0941238403320312,0.6126048564910889,23,0.4337054491043091,23,0
24,0.32946881651878357,0.6047539710998535,0.42667433619499207,0.7173992395401001,0.600082516670227,7.6113200187683105,0.4606056213378906,0.389553964138031,1.1374404430389404,0.6047539710998535,24,0.42667433619499207,24,0
25,0.3173922896385193,0.5978938341140747,0.42014065384864807,0.7149640321731567,0.5747976899147034,7.618230819702148,0.4780593812465668,0.40418508648872375,1.1810168027877808,0.5978938341140747,25,0.42014065384864807,25,0
26,0.30593687295913696,0.5920202732086182,0.414739191532135,0.713080883026123,0.5492303371429443,7.625228404998779,0.4955999553203583,0.4187484383583069,1.22469162940979,0.5920202732086182,26,0.414739191532135,26,0
27,0.2951020300388336,0.5871288776397705,0.41018930077552795,0.7117529511451721,0.5233373045921326,7.632316589355469,0.5131633281707764,0.4331921637058258,1.2683281898498535,0.5871288776397705,27,0.41018930077552795,27,0
28,0.2848946750164032,0.5832135081291199,0.40627437829971313,0.7109860777854919,0.4971800744533539,7.639496803283691,0.5306916236877441,0.44468629360198975,1.3118113279342651,0.5832135081291199,28,0.40627437829971313,28,0
29,0.2753276526927948,0.580262303352356,0.4028816521167755,0.7107810378074646,0.47096869349479675,7.646769046783447,0.5481330156326294,0.46022170782089233,1.3550434112548828,0.580262303352356,29,0.4028816521167755,29,0
30,0.2664160132408142,0.5782513618469238,0.4000994563102722,0.7111237049102783,0.44508910179138184,7.654132843017578,0.565441370010376,0.4754134714603424,1.397939920425415,0.5782513618469238,30,0.4000994563102722,30,0
31,0.2581721544265747,0.5771372318267822,0.3978574573993683,0.7119733095169067,0.4200958013534546,7.661581039428711,0.5825754404067993,0.48901984095573425,1.4404222965240479,0.5771372318267822,31,0.3978574573993683,31,0
