cohort_seed,subset_seed,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110
406,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,507,-0.027636229991912897,0.0,0.05800744891166687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
